order_id,product_id,quantity,unit_price
O700242,P5113,2,441.46
O700243,P5119,2,319.54
O700243,P5135,4,1175.11
O700243,P5069,2,820.32
O700243,P5125,2,330.92
O700244,P5090,1,534.98
O700244,P5078,2,884.15
O700244,P5069,4,667.45
O700244,P5126,4,659.78
O700244,P5038,1,173.43
O700244,P5013,1,46.64
O700244,P5097,3,603.27
O700244,P5119,1,262.87
O700244,P5125,2,269.69
O700245,P5047,6,186.78
O700246,P5081,2,433.52
O700246,P5069,1,897.1
O700246,P5103,3,342.9
O700247,P5127,4,221.39
O700247,P5052,1,133.32
O700247,P5069,-5,901.39
O700247,P5125,4,360.39
O700247,P5135,2,1305.56
O700247,P5044,2,47.65
O700247,P5089,5,875.18
O700247,P5070,2,205.47
O700247,P5091,2,711.31
O700248,P5009,1,125.7
O700248,P5072,3,1077.47
O700248,P5069,1,1096.71
O700249,P5069,4,847.17
O700249,P5127,1,205.09
O700249,P5120,2,441.27
O700249,P5035,3,129.06
O700250,P5131,3,716.09
O700250,P5069,2,758.19
O700251,P5052,4,123.15
O700251,P5125,1,359.38
O700252,P5052,1,131.35
O700252,P5072,3,950.31
O700252,P5069,2,936.73
O700252,P5120,1,489.43
O700252,P5044,2,48.45
O700252,P5090,1,778.14
O700252,P5023,2,130.34
O700253,P5052,2,118.99
O700253,P5090,4,674.42
O700253,P5069,2,825.39
O700253,P5125,3,340.83
O700254,P5069,2,997.27
O700254,P5093,3,294.63
O700254,P5072,3,1021.52
O700254,P5103,2,367.76
O700254,P5111,2,696.64
O700255,P5091,2,672.89
O700255,P5103,2,313.79
O700255,P5126,3,859.9
O700255,P5088,3,195.28
O700255,P5069,3,854.69
O700256,P5030,1,236.23
O700256,P5069,3,712.11
O700256,P5045,1,175.5
O700256,P5103,4,268.45
O700256,P5066,4,807.99
O700257,P5090,4,815.7
O700257,P5069,3,975.21
O700257,P5062,3,412.67
O700258,P5111,1,599.37
O700258,P5088,3,192.2
O700258,P5112,2,243.39
O700258,P5069,3,860.72
O700259,P5072,4,688.19
O700259,P5069,2,665.63
O700259,P5099,2,491.6
O700259,P5035,2,103.56
O700260,P5030,1,313.98
O700260,P5038,4,242.98
O700260,P5023,3,131.89
O700261,P5052,2,90.6
O700261,P5069,1,610.36
O700261,P5103,4,224.85
O700261,P5125,4,245.03
O700262,P5090,1,866.07
O700262,P5103,2,379.04
O700262,P5135,1,1455.23
O700262,P5069,-4,1026.92
O700262,P5009,4,118.38
O700262,P5030,1,351.86
O700263,P5069,6,840.37
O700264,P5069,4,964.52
O700264,P5042,3,244.04
O700264,P5103,3,356.7
O700264,P5045,4,237.55
O700265,P5069,3,788.82
O700265,P5115,4,390.18
O700265,P5079,2,570.14
O700265,P5135,2,1126.48
O700265,P5042,1,195.45
O700265,P5052,1,112.89
O700265,P5080,4,1095.28
O700266,P5069,3,702.7
O700266,P5009,1,86.24
O700266,P5030,2,246.45
O700266,P5081,4,335.3
O700266,P5103,4,266.39
O700266,P5120,2,385.65
O700267,P5052,2,130.41
O700267,P5060,1,359.82
O700267,P5066,4,989.81
O700268,P5069,1,623.28
O700268,P5052,4,89.58
O700268,P5030,2,202.55
O700268,P5032,1,143.82
O700268,P5135,3,859.69
O700269,P5090,5,810.28
O700269,P5069,2,997.59
O700269,P5051,1,60.81
O700269,P5139,3,598.62
O700270,P5047,3,111.9
O700270,P5069,1,614.91
O700271,P5103,2,288.8
O700271,P5107,2,313.21
O700271,P5135,1,1114.91
O700271,P5104,1,559.07
O700272,P5017,4,153.29
O700272,P5045,2,182.1
O700272,P5069,3,780.3
O700273,P5127,1,202.49
O700273,P5045,4,194.27
O700273,P5042,3,207.73
O700273,P5034,2,34.74
O700274,P5125,2,301.67
O700274,P5069,3,740.47
O700274,P5103,2,263.73
O700274,P5131,2,713.33
O700274,P5066,2,835.14
O700275,P5044,1,25.35
O700275,P5069,1,498.55
O700275,P5090,3,412.4
O700276,P5010,2,94.02
O700276,P5069,5,770.07
O700276,P5052,3,111.07
O700276,P5080,2,1126.22
O700277,P5082,2,812.32
O700278,P5090,3,535.09
O700278,P5069,2,673.35
O700278,P5023,3,90.63
O700279,P5125,4,340.95
O700280,P5103,3,303.79
O700280,P5030,6,271.39
O700280,P5005,1,64.86
O700281,P5013,4,62.94
O700281,P5120,2,463.94
O700281,P5139,2,581.94
O700281,P5103,3,329.34
O700281,P5133,5,504.09
O700282,P5125,2,349.14
O700282,P5103,1,314.94
O700282,P5052,4,121.5
O700282,P5035,2,130.47
O700283,P5069,3,733.31
O700283,P5125,2,303.08
O700283,P5118,4,120.26
O700283,P5052,1,108.4
O700283,P5051,1,47.07
O700283,P5108,2,486.75
O700284,P5135,1,1319.65
O700284,P5030,1,298.25
O700284,P5069,2,884.87
O700284,P5115,2,482.73
O700285,P5080,4,1555.66
O700286,P5022,4,24.53
O700286,P5069,2,655.95
O700286,P5009,2,74.3
O700287,P5125,2,356.13
O700287,P5103,2,339.32
O700287,P5111,2,632.67
O700287,P5069,2,891.64
O700287,P5048,1,263.28
O700288,P5009,2,97.83
O700288,P5042,4,212.77
O700288,P5099,3,648.61
O700289,P5069,1,815
O700289,P5025,2,57.85
O700289,P5125,4,345.62
O700289,P5127,3,215.08
O700289,P5103,2,308.13
O700289,P5005,2,66.98
O700289,P5090,2,672.05
O700289,P5072,2,847.22
O700290,P5090,1,441.63
O700290,P5072,5,536.15
O700290,P5125,2,210.74
O700290,P5103,4,189.81
O700290,P5035,2,79.24
O700290,P5115,1,275.98
O700291,P5090,3,719.26
O700291,P5083,1,234.44
O700291,P5045,1,211.59
O700291,P5124,2,451.81
O700291,P5069,1,865.2
O700291,P5100,3,594.78
O700292,P5073,1,236.77
O700292,P5069,2,869.81
O700292,P5114,1,564.08
O700292,P5103,2,322.56
O700292,P5096,4,391.25
O700292,P5090,2,723.82
O700293,P5044,1,54.66
O700293,P5103,1,397.53
O700294,P5069,2,1043.37
O700294,P5036,5,116.65
O700294,P5045,3,254.09
O700295,P5069,3,882.18
O700295,P5041,2,121.03
O700296,P5103,1,340.6
O700296,P5014,3,151.44
O700296,P5125,3,388.29
O700296,P5134,3,525.74
O700296,P5069,3,978.79
O700296,P5036,2,103.08
O700297,P5069,6,870.91
O700297,P5120,3,431.67
O700297,P5125,1,354.34
O700298,P5081,2,358.28
O700298,P5078,1,995.35
O700298,P5018,3,67.85
O700298,P5068,1,589.66
O700299,P5070,2,229.66
O700299,P5030,1,340.13
O700299,P5079,1,732.14
O700299,P5090,1,850.76
O700299,P5135,2,1431.8
O700299,P5069,2,1019.86
O700300,P5103,4,309.22
O700300,P5069,2,867.1
O700300,P5051,3,53.93
O700300,P5111,1,588.73
O700301,P5038,3,169.62
O700301,P5084,3,235.49
O700301,P5069,3,634.41
O700301,P5090,3,524.52
O700302,P5135,2,1390.03
O700302,P5035,3,146
O700302,P5069,2,938.25
O700303,P5069,3,1041.57
O700303,P5103,4,399.23
O700303,P5052,1,156.53
O700304,P5120,3,385.87
O700304,P5081,2,357.09
O700304,P5069,2,739.35
O700304,P5114,1,475.73
O700305,P5069,2,1046.44
O700305,P5139,2,675.63
O700306,P5129,3,624.61
O700306,P5108,1,547.91
O700306,P5103,2,320.26
O700307,P5066,2,953.26
O700307,P5052,3,120.94
O700307,P5125,2,0
O700307,P5069,1,839.47
O700308,P5069,2,831.01
O700309,P5034,3,41.53
O700309,P5042,4,239.96
O700309,P5069,2,954.49
O700309,P5064,4,198.73
O700309,P5079,2,683.09
O700309,P5068,2,751.43
O700309,P5090,1,784.8
O700310,P5069,3,776.91
O700310,P5135,3,1107.93
O700311,P5081,1,438.38
O700311,P5069,3,923.69
O700311,P5038,4,244.64
O700311,P5125,2,367.27
O700311,P5022,4,34.89
O700312,P5069,3,940.62
O700312,P5045,1,217.62
O700313,P5115,3,329.09
O700313,P5103,1,231.08
O700313,P5051,5,38.21
O700314,P5090,5,626.77
O700315,P5069,2,926.96
O700315,P5064,2,194.36
O700315,P5030,2,308.97
O700315,P5135,1,1297.73
O700315,P5120,1,472.7
O700315,P5113,1,401.33
O700316,P5119,1,191.47
O700316,P5105,2,335.08
O700316,P5069,2,471.8
O700316,P5081,3,217.01
O700316,P5034,5,20.16
O700317,P5069,5,746.14
O700317,P5062,3,322.54
O700317,P5131,2,731.33
O700317,P5035,1,116.57
O700317,P5135,3,1112.89
O700317,P5103,4,283.68
O700317,P5127,4,190.22
O700318,P5069,1,805.73
O700318,P5119,1,316.29
O700318,P5103,3,299.03
O700318,P5044,3,43.25
O700318,P5135,2,1147.91
O700319,P5081,1,419.4
O700319,P5042,3,218.85
O700319,P5005,3,72.41
O700320,P5069,2,618.07
O700320,P5084,4,222.11
O700320,P5103,3,233.1
O700320,P5125,1,251.06
O700321,P5052,3,130.18
O700321,P5051,5,56.97
O700321,P5072,3,900.75
O700321,P5064,1,193.61
O700322,P5052,1,127.88
O700322,P5069,3,914.31
O700322,P5030,1,309.7
O700322,P5072,4,902.32
O700323,P5042,2,201.17
O700323,P5103,1,295.7
O700323,P5123,2,123.26
O700323,P5069,3,820.35
O700324,P5072,3,808.4
O700324,P5120,4,426.34
O700324,P5069,4,791.87
O700324,P5009,1,95.67
O700325,P5056,1,311.42
O700325,P5069,5,912.49
O700326,P5030,3,170.58
O700326,P5042,2,132.36
O700326,P5098,1,417.29
O700326,P5064,3,113.64
O700326,P5075,2,358.43
O700327,P5069,3,859.12
O700327,P5103,2,323.86
O700328,P5038,3,204.37
O700328,P5069,3,773.35
O700328,P5051,2,47.23
O700328,P5103,4,277.48
O700328,P5009,3,88.64
O700329,P5113,2,399.27
O700329,P5066,1,975.87
O700330,P5069,2,724.28
O700330,P5052,2,107.93
O700330,P5127,1,191.12
O700331,P5069,2,1040.18
O700331,P5097,1,1018.36
O700331,P5091,2,842.19
O700331,P5103,1,397.01
O700331,P5090,5,885.31
O700332,P5008,4,198.83
O700332,P5069,2,858.37
O700333,P5131,1,835.94
O700333,P5127,4,219.69
O700333,P5119,3,342.94
O700334,P5125,2,275.99
O700334,P5069,4,649.63
O700334,P5103,1,241.42
O700334,P5090,3,547.9
O700335,P5125,2,332.23
O700335,P5069,1,838.44
O700336,P5069,3,998.18
O700336,P5080,2,1402.01
O700336,P5042,2,236.95
O700336,P5052,1,137.85
O700336,P5115,1,515.44
O700336,P5125,3,389.76
O700336,P5045,2,237.53
O700337,P5030,4,227.83
O700337,P5103,3,249.68
O700337,P5069,1,684.71
O700337,P5111,3,463.93
O700337,P5135,1,983.88
O700337,P5047,1,119.03
O700338,P5125,1,384.15
O700338,P5069,1,907.59
O700338,P5080,1,1297.98
O700338,P5103,2,335.27
O700339,P5097,1,900.78
O700339,P5054,4,336.06
O700340,P5069,2,803.63
O700340,P5013,2,60.18
O700340,P5113,6,368.64
O700340,P5064,2,175.23
O700341,P5069,2,600.8
O700341,P5103,5,228.39
O700341,P5098,3,512.18
O700342,P5069,3,804.65
O700342,P5106,1,213.19
O700342,P5135,3,1152.87
O700342,P5091,2,639.9
O700342,P5122,2,123.1
O700343,P5069,3,967.71
O700343,P5080,1,1409.34
O700343,P5052,2,144.54
O700343,P5091,3,772.53
O700343,P5030,1,315.5
O700344,P5133,1,483.5
O700344,P5069,1,873.41
O700344,P5123,2,132.37
O700344,P5103,3,313.32
O700345,P5135,1,1126.63
O700345,P5069,1,831.95
O700345,P5009,2,95.3
O700345,P5045,4,197.7
O700345,P5131,2,759.9
O700345,P5031,2,142.14
O700346,P5069,3,877.44
O700347,P5051,4,64.7
O700347,P5069,3,1007.34
O700347,P5126,2,1014.92
O700347,P5106,2,261.88
O700347,P5030,3,335.53
O700348,P5114,3,385.44
O700348,P5035,3,90.86
O700348,P5034,4,25.2
O700348,P5126,1,598.94
O700349,P5052,2,143.27
O700349,P5069,2,995.15
O700349,P5125,3,414.91
O700349,P5009,3,118.69
O700350,P5103,2,359.16
O700350,P5034,3,41.27
O700350,P5069,6,963.8
O700351,P5022,3,38.33
O700351,P5123,1,147.18
O700351,P5069,2,1011.37
O700352,P5038,2,278.34
O700352,P5084,2,360.34
O700352,P5127,4,248.36
O700352,P5069,3,1031.22
O700352,P5034,2,43.52
O700352,P5001,2,159.36
O700353,P5125,2,337.88
O700353,P5069,2,842.1
O700354,P5052,1,98.81
O700354,P5030,1,227.66
O700354,P5069,1,689.16
O700354,P5122,4,103.19
O700355,P5069,2,1043.39
O700355,P5122,2,161.97
O700356,P5069,3,632.53
O700356,P5103,1,229.84
O700356,P5125,3,264.97
O700356,P5077,5,273.4
O700356,P5032,2,151.9
O700357,P5103,2,287.45
O700357,P5030,1,268.6
O700357,P5069,-2,802.38
O700357,P5035,2,119.12
O700357,P5084,1,287.62
O700358,P5057,3,108.47
O700358,P5030,1,319.43
O700358,P5077,2,416.07
O700358,P5113,3,433.24
O700359,P5125,1,285.53
O700359,P5069,3,740.29
O700359,P5030,3,241.43
O700359,P5131,4,695.82
O700359,P5103,1,269.36
O700359,P5090,3,581.03
O700360,P5120,1,543.05
O700360,P5103,4,372.87
O700360,P5030,2,341.44
O700360,P5069,1,1001.47
O700360,P5098,2,864.32
O700361,P5069,2,826.79
O700361,P5103,2,311.34
O700361,P5047,4,147.89
O700361,P5128,2,1163.36
O700362,P5036,3,87.92
O700362,P5064,1,172.99
O700362,P5030,4,273.7
O700362,P5135,5,1208.44
O700362,P5081,3,383.73
O700362,P5069,5,812.98
O700362,P5090,2,687.08
O700363,P5069,5,771.7
O700363,P5105,2,560.81
O700363,P5103,1,280.91
O700363,P5014,2,123.16
O700363,P5090,1,623.1
O700363,P5136,3,1003.82
O700364,P5069,1,1000.52
O700364,P5030,4,327.24
O700364,P5072,4,981.99
O700365,P5069,3,782.93
O700365,P5128,2,1058.3
O700365,P5096,2,350.44
O700365,P5083,2,203.57
O700365,P5088,2,169.78
O700365,P5125,3,316.48
O700366,P5139,3,615.4
O700366,P5069,3,979.81
O700366,P5089,2,939.23
O700366,P5064,1,211.88
O700366,P5103,1,359.39
O700366,P5052,2,142.79
O700367,P5044,2,46.92
O700367,P5103,3,323.78
O700367,P5030,4,292.54
O700367,P5131,1,864.23
O700368,P5069,1,582.83
O700368,P5090,3,473.61
O700368,P5016,1,93.25
O700369,P5067,3,503.37
O700369,P5069,2,1078.17
O700369,P5103,1,390.22
O700369,P5114,3,696.04
O700369,P5052,1,151.15
O700369,P5045,4,254.71
O700369,P5043,2,266.77
O700369,P5035,1,165.76
O700370,P5080,2,1067.84
O700370,P5103,2,273.32
O700370,P5069,3,739.16
O700370,P5035,3,113.08
O700370,P5098,1,609.33
O700370,P5131,1,702.94
O700370,P5066,3,839.21
O700371,P5043,3,212.49
O700371,P5090,1,712.87
O700371,P5035,2,132.32
O700371,P5111,1,588.98
O700372,P5069,3,662.5
O700372,P5030,2,215.77
O700372,P5103,2,251.42
O700373,P5098,4,638.59
O700373,P5097,2,712.99
O700373,P5069,2,764.1
O700373,P5120,4,398.74
O700374,P5125,3,352.89
O700374,P5119,1,343.77
O700374,P5069,2,866.53
O700374,P5080,-3,1245.23
O700375,P5120,4,481.02
O700375,P5103,2,338.08
O700375,P5064,2,195.87
O700376,P5069,2,0
O700376,P5103,2,338.93
O700377,P5103,1,257.44
O700377,P5027,3,141.44
O700377,P5090,3,602.33
O700377,P5069,2,709.72
O700377,P5081,2,338.74
O700378,P5035,3,151.66
O700378,P5069,2,1017.7
O700378,P5125,1,410.18
O700378,P5090,2,861.44
O700379,P5127,2,187.85
O700379,P5038,1,194.19
O700379,P5069,4,742.99
O700380,P5069,1,879.65
O700380,P5042,2,224.37
O700380,P5097,2,860.71
O700381,P5125,2,297.85
O700381,P5103,3,273.29
O700381,P5127,3,189.74
O700381,P5052,2,110.83
O700381,P5069,3,740.01
O700381,P5133,1,411.77
O700382,P5035,2,138.56
O700382,P5038,2,246.71
O700382,P5069,3,929.12
O700382,P5098,6,731.24
O700382,P5073,3,242.31
O700383,P5103,2,327.13
O700384,P5069,3,909.2
O700384,P5051,2,55.96
O700384,P5045,5,217.37
O700384,P5123,2,137.48
O700385,P5042,4,241.14
O700385,P5090,2,761.8
O700385,P5103,3,359.33
O700385,P5069,2,944.69
O700385,P5029,2,268.33
O700385,P5024,3,237.15
O700386,P5069,2,838.05
O700386,P5090,3,702.62
O700386,P5043,4,214.53
O700386,P5135,2,1237.75
O700386,P5114,2,548.11
O700386,P5081,2,401.05
O700387,P5123,5,76.54
O700387,P5110,2,299.09
O700387,P5009,4,59.99
O700387,P5080,2,741.14
O700387,P5065,2,689.79
O700388,P5027,4,176.49
O700388,P5035,2,129.25
O700388,P5125,2,355.4
O700388,P5103,2,313.55
O700388,P5127,1,218.66
O700389,P5036,2,97.37
O700389,P5131,2,850.12
O700389,P5034,3,37.17
O700389,P5069,3,870.61
O700389,P5035,1,133.04
O700389,P5103,-4,321.51
O700390,P5069,1,534.09
O700390,P5106,3,132.46
O700390,P5131,2,496.06
O700390,P5044,2,26.73
O700391,P5069,1,612.18
O700391,P5127,3,155.81
O700391,P5115,3,320.33
O700391,P5104,2,429
O700391,P5103,2,222.24
O700392,P5069,2,899.17
O700392,P5103,3,326.26
O700392,P5029,2,241.17
O700392,P5084,4,319.17
O700392,P5127,2,224.45
O700393,P5052,2,119.74
O700393,P5069,1,832.71
O700393,P5104,1,607.69
O700394,P5085,3,390.93
O700394,P5114,3,557
O700394,P5024,1,214
O700394,P5069,1,841.86
O700394,P5066,1,939.5
O700394,P5008,2,198.37
O700395,P5030,4,244.29
O700395,P5016,2,120.38
O700395,P5054,1,243.73
O700396,P5052,1,123.31
O700396,P5103,6,314.08
O700396,P5008,2,201.12
O700397,P5123,3,124.8
O700397,P5115,3,427.74
O700397,P5069,3,817.32
O700397,P5031,1,142.85
O700398,P5102,3,462.65
O700398,P5036,2,90.45
O700398,P5127,2,202.09
O700398,P5057,1,88.82
O700398,P5069,3,812.26
O700399,P5069,3,791.17
O700399,P5103,3,287.15
O700399,P5009,4,92.24
O700399,P5043,1,191.81
O700399,P5106,2,200.72
O700399,P5041,2,101.17
O700399,P5052,3,113.97
O700400,P5081,3,303.17
O700400,P5132,2,790.87
O700400,P5103,3,244.56
O700400,P5069,6,640.31
O700401,P5043,2,207.83
O700401,P5030,3,266.31
O700401,P5103,1,290.5
O700402,P5069,1,659.74
O700402,P5114,1,435.23
O700402,P5104,5,485.18
O700402,P5101,3,592.71
O700403,P5090,4,623.6
O700403,P5091,1,587.6
O700403,P5042,3,190.08
O700404,P5115,1,456.33
O700404,P5069,3,858.42
O700404,P5052,3,120.99
O700404,P5016,2,140.92
O700405,P5069,4,529.24
O700405,P5064,1,107.75
O700406,P5090,1,756.4
O700406,P5051,3,58.38
O700407,P5125,1,383.44
O700407,P5029,3,258.65
O700408,P5042,1,169.95
O700408,P5052,4,98.7
O700408,P5120,3,355.06
O700408,P5069,2,653.87
O700409,P5072,1,965.02
O700409,P5103,2,349.01
O700409,P5069,3,963.59
O700410,P5069,3,967.28
O700410,P5010,2,117.88
O700410,P5030,2,317.83
O700410,P5119,3,371.16
O700410,P5103,3,343.27
O700410,P5052,1,142.08
O700410,P5090,3,783.87
O700411,P5074,1,916.47
O700411,P5125,1,329.38
O700411,P5069,3,811.22
O700411,P5091,3,628.21
O700412,P5069,3,940.35
O700412,P5120,3,492.72
O700413,P5104,1,626.41
O700413,P5069,3,861.88
O700413,P5103,3,317.14
O700414,P5127,4,232.79
O700414,P5030,1,325.98
O700414,P5069,1,959.66
O700415,P5119,3,312.45
O700415,P5054,2,269.39
O700415,P5069,2,826.2
O700416,P5069,1,645.95
O700416,P5103,2,251.74
O700416,P5125,2,272.6
O700416,P5052,1,94.94
O700416,P5135,2,927.94
O700416,P5098,4,544.92
O700417,P5090,1,775.1
O700417,P5052,5,136.8
O700417,P5069,1,928.04
O700417,P5103,1,350.31
O700417,P5088,1,215.53
O700418,P5103,2,279.01
O700418,P5036,1,82.91
O700418,P5119,3,296.01
O700418,P5030,6,252.85
O700419,P5103,4,361.11
O700419,P5034,2,42.37
O700419,P5069,4,931.53
O700420,P5103,4,291.82
O700420,P5125,3,320.97
O700420,P5090,2,637.58
O700421,P5069,3,898.01
O700421,P5103,2,329.77
O700421,P5040,2,304.73
O700421,P5090,4,738.68
O700422,P5125,1,388.19
O700422,P5103,2,356.25
O700422,P5081,4,452.23
O700423,P5069,1,880.79
O700423,P5090,4,753.73
O700423,P5103,2,342.1
O700423,P5030,1,310.41
O700423,P5052,4,135.13
O700423,P5013,1,63.02
O700424,P5103,1,301.39
O700424,P5038,1,214.66
O700424,P5069,2,782.9
O700425,P5069,5,708.92
O700425,P5103,2,260.32
O700425,P5030,1,231.16
O700425,P5052,2,99.03
O700426,P5069,5,871.71
O700426,P5133,5,469.94
O700426,P5038,3,236.69
O700427,P5115,2,366.01
O700427,P5081,4,323.28
O700427,P5119,4,271.24
O700428,P5103,2,189.96
O700428,P5125,5,218.23
O700428,P5123,5,78.46
O700428,P5127,1,135.57
O700428,P5080,1,778.54
O700429,P5120,1,370.64
O700429,P5045,2,167.81
O700430,P5057,3,52.62
O700430,P5097,2,449.83
O700430,P5082,1,659.95
O700431,P5139,1,536.71
O700431,P5069,1,879.99
O700431,P5103,2,317.78
O700432,P5133,2,519.96
O700432,P5069,4,990.08
O700432,P5052,2,145.81
O700432,P5125,1,406.42
O700432,P5051,4,62.06
O700432,P5103,3,361.09
O700433,P5069,1,966.97
O700433,P5089,2,895.93
O700433,P5125,2,394.52
O700433,P5085,3,439.18
O700434,P5051,1,59.44
O700434,P5103,1,356.92
O700434,P5069,1,971.9
O700434,P5125,2,385.04
O700434,P5044,3,50.42
O700435,P5069,4,928.92
O700435,P5125,4,367.93
O700435,P5103,4,337.17
O700435,P5051,1,58.52
O700435,P5046,3,297.94
O700435,P5111,1,636.13
O700436,P5079,4,552.34
O700436,P5127,3,193.13
O700436,P5084,1,283.96
O700437,P5069,3,633.25
O700437,P5106,3,162.53
O700437,P5051,1,38.32
O700437,P5035,2,94.12
O700437,P5052,3,90.23
O700438,P5034,3,38.86
O700438,P5042,2,221.48
O700438,P5014,2,143.61
O700439,P5034,2,20.74
O700439,P5103,3,181.44
O700439,P5069,4,480.93
O700439,P5043,3,118.97
O700439,P5030,4,162.34
O700440,P5047,1,109.11
O700440,P5036,2,65.39
O700440,P5035,2,91.18
O700440,P5069,-3,601.34
O700441,P5113,-1,348.21
O700441,P5051,1,47.39
O700441,P5069,3,738.43
O700441,P5096,4,340.14
O700442,P5069,2,729.16
O700442,P5030,1,242.54
O700443,P5103,1,307.8
O700444,P5069,2,649.38
O700444,P5030,1,215.55
O700444,P5093,2,186.98
O700444,P5103,2,238.57
O700445,P5069,4,693.66
O700445,P5135,1,1022.72
O700445,P5103,1,259.6
O700446,P5064,1,213.21
O700446,P5069,2,1014.64
O700446,P5098,2,853.71
O700447,P5125,2,388.21
O700447,P5104,2,682.81
O700447,P5081,2,442.16
O700447,P5035,4,148.89
O700447,P5103,2,359.19
O700447,P5069,2,979.05
O700447,P5119,1,388.66
O700448,P5114,2,702.67
O700448,P5135,2,1523.13
O700448,P5103,3,404.74
O700448,P5119,2,427
O700448,P5010,2,132.32
O700449,P5061,1,86.27
O700449,P5069,2,679.47
O700450,P5063,2,100.29
O700450,P5103,2,280.18
O700450,P5043,1,194.56
O700451,P5123,1,108.1
O700451,P5013,3,53.65
O700451,P5135,4,1051.71
O700452,P5103,4,315.62
O700452,P5069,1,839.68
O700453,P5131,2,931.8
O700453,P5111,2,677.1
O700453,P5058,1,333.22
O700454,P5069,3,661.4
O700454,P5052,2,95.32
O700454,P5038,4,179.59
O700454,P5072,3,671.47
O700455,P5069,2,1035.9
O700455,P5051,6,64.65
O700455,P5103,4,373.04
O700455,P5091,3,814.31
O700456,P5081,1,495.53
O700456,P5103,1,388.39
O700456,P5069,1,1044.5
O700456,P5043,2,271.41
O700456,P5052,2,157.32
O700457,P5071,1,1021.14
O700457,P5090,1,778.36
O700457,P5066,3,1051.88
O700457,P5069,1,978
O700458,P5069,2,681.32
O700458,P5081,2,305.01
O700459,P5081,2,404.24
O700459,P5120,2,450.11
O700459,P5069,2,837.37
O700459,P5131,1,820.91
O700460,P5038,2,236.25
O700460,P5123,3,133.54
O700461,P5069,4,775.45
O700461,P5045,1,176.11
O700461,P5064,1,161.58
O700461,P5036,4,80.1
O700461,P5106,2,199.35
O700462,P5081,3,278.08
O700462,P5069,2,571.83
O700462,P5103,1,217.89
O700463,P5090,2,742.97
O700463,P5069,2,884.9
O700463,P5088,2,203.91
O700463,P5051,5,55.51
O700463,P5133,3,499.98
O700464,P5090,2,677.83
O700464,P5098,3,719.91
O700464,P5069,2,851.28
O700464,P5119,2,341.93
O700464,P5103,1,317.94
O700465,P5069,2,924.14
O700465,P5103,1,330.94
O700465,P5073,2,249.07
O700465,P5090,2,752.16
O700465,P5120,2,477.53
O700465,P5097,4,824.01
O700466,P5069,1,679.15
