customer_id,signup_date,city,age,gender,acquisition_channel,is_prime_member
C100487,06-06-2025,Bengaluru,,M,Google Ads,1
C100488,10-05-2024,Hyderabad,26,F,Referral,0
C100489,15-05-2025,Pune,33,M,Google Ads,0
C100490,11-08-2025,Delhi,28,F,Instagram Ads,0
C100491,12-06-2025,Bengaluru,49,M,Instagram Ads  ,0
C100492,22-04-2025,Mumbai,,F,Organic,0
C100493,22-08-2025,Mumbai,24,F,Offline Banner,1
C100494,27-06-2024,Delhi,41,M,Offline Banner,0
C100495,17-10-2024,Delhi,50,M,Organic,1
C100496,25-08-2025,Pune,29,M,Influencer,1
C100497,12-05-2025,Hyderabad,34,F,Google Ads,0
C100498,15-06-2025,Mumbai,39,M,Organic,0
C100499,04-08-2025,Pune,22,Other,Instagram Ads,1
C100500,26-09-2025,Delhi,18,F,Organic,1
C100501,10-08-2025,Bengaluru,32,M,Offline Banner,0
C100502,25-12-2025,Pune,24,F,Influencer,0
C100503,19-10-2025,Pune,29,M,Referral,0
C100504,04-07-2025,Mumbai,39,F,Influencer,0
C100505,23-12-2025,Hyderabad,35,M,Offline Banner,0
C100506,21-12-2024,Mumbai,35,M,Instagram Ads,0
C100507,23-08-2025,Pune,,M,Influencer,0
C100508,07-09-2024,Bengaluru,25,Other,Google Ads,0
C100509,17-02-2024,Hyderabad,25,M,Influencer,1
C100510,14-01-2025,Delhi,44,M,Instagram Ads,0
C100511,05-07-2025,Bengaluru,49,M,Instagram Ads,0
C100512,20-03-2025,Bengaluru,,M,Organic,0
C100513,15-08-2024,Bengaluru,28,M,Instagram Ads,1
C100514,31-05-2025,Hyderabad,22,F,Instagram Ads,0
C100515,11-10-2025,Chennai,52,M,Referral,0
C100516,13-01-2025,Hyderabad,34,M,Influencer,1
C100517,17-03-2024,Delhi,34,M,Google Ads,1
C100518,29-11-2025,Pune,26,M,Influencer,0
C100519,30-10-2025,Delhi,36,M,Influencer,0
C100520,02-07-2025,Bengaluru,29,F,Referral,0
C100521,28-11-2024,Pune,22,M,Organic,0
C100522,23-02-2025,Delhi,28,M,Instagram Ads  ,0
C100523,03-12-2025,Pune,34,M,Google Ads,0
C100524,01-06-2024,Hyderabad,43,M,Google Ads,0
C100525,09-10-2024,Bengaluru,18,M,Instagram Ads,0
C100526,09-11-2025,Mumbai,21,F,Google Ads,1
C100527,24-12-2025,Mumbai,27,F,Google Ads,0
C100528,05-01-2025,Chennai,23,M,Organic,0
C100529,13-09-2025,Delhi,31,M,Referral,1
C100530,01-07-2024,Bengaluru,27,F,Offline Banner,1
C100531,18-08-2024,Delhi,31,F,Instagram Ads,0
C100532,12-12-2024,Delhi,32,M,Instagram Ads,0
C100533,13-10-2025,Hyderabad,20,M,Referral,0
C100534,15-11-2024,Mumbai,29,M,Instagram Ads,1
C100535,02-10-2025,Chennai,24,M,Influencer,0
C100536,11-08-2024,Bengaluru,40,M,Referral,0
C100537,05-08-2024,Bengaluru,25,F,Referral,0
C100538,28-03-2025,Delhi,27,M,Google Ads,0
C100539,27-10-2024,Chennai,23,M,Google Ads,0
C100540,18-05-2025,Delhi,30,F,Google Ads,0
C100541,17-06-2025,Bengaluru,29,M,Instagram Ads,0
C100542,04-04-2025,Mumbai,42,M,Instagram Ads  ,0
C100543,25-04-2025,Mumbai,30,M,Referral,0
C100544,11-03-2025,Bengaluru,41,M,Instagram Ads,0
C100545,31-10-2025,Bengaluru,43,F,Organic,0
C100546,10-12-2025,Delhi,28,M,Google Ads,0
C100547,15-05-2024,Bengaluru,29,F,Instagram Ads,0
C100548,07-03-2025,Hyderabad,26,F,Instagram Ads  ,0
C100549,08-11-2024,Mumbai,21,M,Google Ads,0
C100550,03-05-2025,Delhi,49,M,Instagram Ads,0
C100551,15-07-2024,Mumbai,26,M,Instagram Ads,0
C100552,14-02-2025,Delhi,23,F,Google Ads,0
C100553,07-06-2025,Delhi,22,M,Google Ads,0
C100554,07-09-2025,Mumbai,25,M,Influencer,1
C100555,17-07-2024,Bengaluru,28,F,Influencer,1
C100556,05-05-2025,Delhi,40,M,Instagram Ads,0
C100557,29-05-2025,Bengaluru,45,M,Instagram Ads,0
C100558,04-11-2025,Chennai,18,F,Organic,1
C100559,26-05-2025,Chennai,,M,Influencer,0
C100560,06-03-2025,Pune,44,M,Offline Banner,1
C100561,07-09-2025,Mumbai,26,F,Instagram Ads,1
C100562,22-04-2025,Delhi,23,M,Google Ads,1
C100563,14-02-2025,Pune,35,M,Organic,0
C100564,28-07-2025,Delhi,,M,Influencer  ,0
C100565,01-08-2025,Delhi,42,F,Instagram Ads,0
C100566,15-07-2025,Bengaluru,34,F,Organic,0
C100567,22-09-2025,Delhi,24,M,Google Ads,0
C100568,19-04-2025,Pune,33,M,Instagram Ads,0
C100569,19-09-2025,Hyderabad,31,F,Referral,0
C100570,19-06-2024,Hyderabad,18,M,Instagram Ads,0
C100571,13-11-2025,Pune,23,M,Organic,0
C100572,09-11-2025,Delhi,25,M,Organic,0
C100573,08-10-2025,Hyderabad,34,M,Influencer,0
C100574,17-03-2024,Mumbai,35,M,Google Ads,0
C100575,23-10-2024,Bengaluru,40,F,Instagram Ads,0
C100576,30-09-2025,Delhi,25,M,Google Ads,1
C100577,08-09-2025,Hyderabad,19,M,Referral,0
C100578,31-07-2025,Chennai,24,M,Organic,1
C100579,28-12-2024,Delhi,25,M,Google Ads,1
C100580,07-03-2025,Delhi,24,M,Referral,0
C100581,22-03-2025,Delhi,30,M,Referral,0
C100582,21-08-2024,Mumbai,,M,Instagram Ads,0
C100583,16-04-2025,Mumbai,27,M,Organic,1
C100584,13-03-2025,Pune,35,M,Google Ads,0
C100585,21-11-2024,Mumbai,38,Other,Influencer,0
C100586,03-12-2025,Bengaluru,30,M,Organic,0
C100587,21-02-2025,Hyderabad,21,F,Instagram Ads,1
C100588,22-12-2024,Mumbai,28,M,Referral,1
C100589,01-06-2025,Mumbai,39,M,Organic,0
C100590,06-12-2024,Hyderabad,36,F,Instagram Ads,0
C100591,30-08-2025,Hyderabad,22,M,Influencer,0
C100592,02-08-2025,Delhi,40,M,Instagram Ads,0
C100593,31-10-2025,Delhi,28,M,Referral,1
C100594,01-06-2025,Delhi,22,M,Offline Banner,0
C100595,28-12-2025,Mumbai,30,M,Referral,0
C100596,16-12-2025,Mumbai,18,F,Google Ads,1
C100597,18-05-2025,Bengaluru,36,M,Instagram Ads,0
C100598,13-12-2025,Pune,40,M,Instagram Ads,1
C100599,30-04-2025,Delhi,22,F,Referral,0
C100600,24-09-2024,Bengaluru,29,M,Referral,0
C100601,15-07-2024,Mumbai,37,F,Google Ads,1
C100602,05-09-2025,Bengaluru,20,F,Offline Banner  ,1
C100603,23-07-2025,Bengaluru,21,M,Google Ads,0
C100604,30-10-2025,Pune,29,M,Referral,0
C100605,27-08-2025,Delhi,28,F,Referral,1
C100606,17-07-2024,Delhi,31,M,Referral,1
C100607,14-10-2024,Bengaluru,30,M,Referral,1
C100608,12-07-2025,Mumbai,20,M,Google Ads,0
C100609,04-04-2025,Delhi,18,M,Offline Banner,0
C100610,11-02-2024,Delhi,20,Other,Referral,1
C100611,21-09-2025,Bengaluru,35,M,Referral,0
C100612,27-09-2024,Mumbai,38,M,Organic,0
C100613,23-12-2025,Chennai,30,F,Instagram Ads,0
C100614,02-12-2024,Mumbai,36,M,Influencer,0
C100615,10-12-2025,Delhi,26,M,Referral,0
C100616,30-10-2024,Bengaluru,28,Other,Organic,0
C100617,16-12-2024,Delhi,38,F,Organic,0
C100618,24-11-2025,Bengaluru,34,M,Influencer,0
C100619,01-04-2024,Bengaluru,32,F,Google Ads,1
C100620,08-08-2025,Mumbai,29,M,Influencer,0
C100621,01-12-2024,Hyderabad,21,M,Google Ads,0
C100622,09-06-2025,Delhi,31,M,Organic,1
C100623,15-11-2025,Pune,33,F,Instagram Ads,0
C100624,06-09-2024,Hyderabad,48,M,Instagram Ads,0
C100625,23-10-2024,Mumbai,,F,Instagram Ads,1
C100626,04-06-2024,Delhi,28,M,Google Ads,1
C100627,05-09-2025,Mumbai,33,F,Instagram Ads,0
C100628,20-10-2024,Mumbai,42,M,Organic,1
C100629,09-12-2025,Bengaluru,33,F,Google Ads,0
C100630,13-12-2024,Delhi,29,F,Organic,0
C100631,16-07-2025,Chennai,24,F,Instagram Ads,1
C100632,05-06-2024,Delhi,24,F,Instagram Ads,0
C100633,17-04-2025,Mumbai,37,F,Google Ads,1
C100634,10-10-2024,Delhi,28,M,Google Ads  ,0
C100635,05-07-2025,Delhi,47,M,Instagram Ads,0
C100636,05-03-2025,Pune,31,M,Offline Banner,0
C100637,13-12-2025,Bengaluru,34,M,Google Ads,0
C100638,04-11-2024,Delhi,26,F,Organic,0
C100639,07-12-2024,Pune,24,M,Instagram Ads,0
C100640,29-12-2025,Pune,37,M,Influencer,1
C100641,29-09-2025,Hyderabad,40,M,Google Ads,1
C100642,02-06-2024,Pune,23,M,Offline Banner,0
C100643,11-12-2024,Bengaluru,25,M,Google Ads,0
C100644,11-07-2025,Bengaluru,25,M,Instagram Ads,0
C100645,10-10-2025,Mumbai,36,M,Referral,1
C100646,03-12-2024,Delhi,33,F,Referral,0
C100647,24-10-2025,Bengaluru,30,M,Instagram Ads,1
C100648,04-06-2024,Pune,,F,Instagram Ads,1
C100649,11-07-2024,Bengaluru,43,F,Influencer,0
C100650,09-10-2025,Chennai,38,M,Instagram Ads,0
C100651,08-03-2025,Mumbai,18,M,Referral,0
C100652,09-05-2025,Hyderabad,37,M,Referral,1
C100653,28-11-2025,Bengaluru,28,F,Organic,0
C100654,04-11-2024,Bengaluru,26,F,Instagram Ads,1
C100655,04-06-2024,Bengaluru,37,F,Referral,1
C100656,22-07-2025,Delhi,33,F,Instagram Ads,0
C100657,22-10-2025,Delhi,31,F,Google Ads,0
C100658,07-03-2025,Chennai,23,F,Referral,0
C100659,07-06-2025,Delhi,39,F,Offline Banner,0
C100660,22-07-2024,Mumbai,21,F,Instagram Ads,0
C100661,27-11-2024,Mumbai,37,F,Instagram Ads,0
C100662,17-12-2025,Mumbai,31,M,Organic,1
C100663,10-12-2024,Hyderabad,,F,Google Ads,1
C100664,13-02-2025,Hyderabad,26,F,Organic,0
C100665,01-04-2025,Pune,32,M,Offline Banner,0
C100666,30-10-2024,Mumbai,,M,Offline Banner,0
C100667,15-10-2025,Bengaluru,40,F,Google Ads  ,1
C100668,15-09-2025,Pune,,M,Referral,0
C100669,19-12-2024,Chennai,25,F,Offline Banner,0
C100670,08-04-2025,Chennai,,M,Instagram Ads,0
C100671,06-02-2025,Hyderabad,28,F,Referral,0
C100672,14-03-2025,Delhi,40,M,Google Ads,1
C100673,06-02-2025,Delhi,18,M,Google Ads,0
C100674,11-10-2024,Pune,30,F,Offline Banner,1
C100675,14-09-2025,Pune,43,M,Organic,0
C100676,01-12-2025,Hyderabad,31,F,Google Ads,0
C100677,09-10-2025,Mumbai,32,M,Influencer,1
C100678,11-08-2024,Bengaluru,30,F,Referral,1
C100679,21-12-2025,Mumbai,25,M,Influencer,0
C100680,15-06-2024,Mumbai,35,M,Google Ads,0
C100681,15-04-2025,Mumbai,29,F,Instagram Ads,0
C100682,14-05-2025,Chennai,32,M,Google Ads,1
C100683,16-06-2025,Delhi,35,F,Referral,1
C100684,17-07-2025,Bengaluru,34,F,Google Ads  ,0
C100685,04-03-2025,Mumbai,31,M,Instagram Ads,0
C100686,12-01-2025,Bengaluru,38,M,Offline Banner,0
C100687,14-08-2025,Bengaluru,39,M,Offline Banner,0
C100688,13-07-2025,Chennai,37,M,Organic,0
C100689,14-02-2025,Delhi,39,M,Influencer,1
C100690,16-10-2025,Delhi,41,F,Offline Banner,1
C100691,27-03-2025,Hyderabad,21,F,Organic,0
C100692,09-03-2025,Mumbai,53,M,Referral,0
C100693,10-09-2025,Delhi,32,M,Influencer,0
C100694,05-09-2025,Bengaluru,29,F,Referral,0
C100695,10-11-2024,Bengaluru,32,M,Instagram Ads,1
C100696,14-10-2024,Delhi,19,F,Google Ads,0
C100697,08-08-2025,Mumbai,32,M,Referral,0
C100698,29-09-2025,Pune,24,F,Offline Banner  ,0
C100699,18-09-2025,Bengaluru,31,F,Organic,0
C100700,02-09-2024,Delhi,32,M,Influencer,0
C100701,26-04-2025,Mumbai,26,F,Organic,1
C100702,07-05-2024,Bengaluru,18,F,Google Ads,1
C100703,26-07-2024,Delhi,33,F,Organic,0
C100704,18-09-2025,Pune,30,M,Instagram Ads,0
C100705,08-12-2025,Bengaluru,32,M,Google Ads,0
C100706,07-08-2025,Mumbai,27,M,Influencer,1
C100707,01-04-2025,Chennai,25,M,Organic,0
C100708,15-11-2024,Mumbai,29,M,Influencer,1
C100709,14-04-2024,Delhi,32,F,Google Ads,0
C100710,21-12-2025,Bengaluru,36,M,Organic,0
C100711,18-09-2025,Bengaluru,24,M,Instagram Ads,1
C100712,02-10-2024,Mumbai,37,M,Referral,1
C100713,19-05-2025,Mumbai,36,M,Google Ads,0
C100714,10-06-2024,Mumbai,35,M,Referral,0
C100715,12-04-2025,Mumbai,45,F,Instagram Ads,0
C100716,16-08-2025,Hyderabad,18,F,Google Ads,1
C100717,19-02-2025,Bengaluru,46,M,Organic,1
C100718,11-05-2025,Mumbai,25,M,Referral,0
C100719,20-09-2024,Mumbai,32,F,Referral,0
C100720,18-11-2025,Mumbai,31,M,Referral,0
C100721,02-10-2025,Mumbai,20,M,Offline Banner,0
C100722,02-03-2025,Delhi,35,M,Offline Banner,1
C100723,06-02-2025,Mumbai,37,M,Google Ads,0
C100724,02-11-2025,Mumbai,34,F,Google Ads  ,0
C100725,16-06-2025,Bengaluru,19,F,Referral,0
C100726,06-03-2025,Hyderabad,21,M,Instagram Ads,1
C100727,12-06-2024,Mumbai,25,M,Google Ads,0
C100728,20-01-2025,Chennai,41,M,Instagram Ads,0
C100729,30-10-2025,Pune,31,M,Instagram Ads,0
C100730,07-03-2024,Chennai,18,F,Organic,1
C100731,02-04-2024,Pune,47,M,Google Ads,0
C100732,12-12-2024,Bengaluru,43,M,Instagram Ads,1
C100733,06-01-2025,Bengaluru,22,M,Influencer,0
C100734,01-11-2025,Delhi,27,M,Influencer,0
C100735,22-12-2024,Hyderabad,28,F,Influencer,0
C100736,06-06-2025,Bengaluru,35,M,Google Ads,0
C100737,29-06-2025,Bengaluru,32,F,Instagram Ads,1
C100738,27-06-2025,Hyderabad,25,F,Instagram Ads,0
C100739,11-09-2025,Mumbai,41,F,Google Ads,1
C100740,04-07-2025,Bengaluru,44,F,Instagram Ads,0
C100741,25-05-2024,Mumbai,30,F,Influencer,0
C100742,29-01-2025,Hyderabad,26,M,Offline Banner,1
C100743,04-11-2025,Pune,,F,Influencer,1
C100744,23-09-2025,Pune,18,F,Organic,1
C100745,12-03-2025,Hyderabad,23,M,Referral,1
C100746,15-10-2025,Delhi,38,F,Organic,1
C100747,05-12-2024,Chennai,42,M,Offline Banner,0
C100748,18-05-2025,Mumbai,28,F,Organic,0
C100749,29-12-2024,Pune,49,M,Instagram Ads,0
C100750,30-10-2025,Delhi,18,F,Instagram Ads,1
C100751,06-03-2025,Mumbai,39,M,Referral,0
C100752,18-06-2025,Hyderabad,31,M,Google Ads,0
C100753,08-06-2024,Bengaluru,27,M,Offline Banner,1
C100754,10-10-2025,Mumbai,38,M,Organic,0
C100755,18-12-2024,Bengaluru,27,Other,Organic,0
C100756,17-02-2025,Bengaluru,22,M,Instagram Ads,0
C100757,28-07-2025,Mumbai,31,M,Referral,0
C100758,23-11-2025,Bengaluru,30,F,Google Ads,0
C100759,11-04-2025,Delhi,,M,Organic,0
C100760,26-12-2024,Hyderabad,26,M,Google Ads,0
C100761,05-05-2025,Delhi,27,M,Offline Banner,1
C100762,12-09-2025,Bengaluru,18,F,Organic,1
C100763,07-09-2025,Mumbai,18,F,Organic,1
C100764,01-09-2025,Mumbai,38,F,Offline Banner,0
C100765,08-12-2024,Bengaluru,19,Other,Offline Banner,1
C100766,19-10-2025,Bengaluru,30,F,Instagram Ads,0
C100767,25-08-2025,Chennai,18,F,Influencer,1
C100768,17-07-2025,Pune,,M,Instagram Ads,1
C100769,16-06-2025,Hyderabad,28,M,Referral,1
C100770,10-07-2025,Mumbai,39,M,Instagram Ads,0
C100771,18-07-2025,Mumbai,47,M,Organic,1
C100772,19-05-2025,Delhi,20,F,Referral,1
C100773,20-06-2024,Mumbai,25,M,Organic,0
C100774,02-06-2024,Pune,37,F,Organic,0
C100775,03-08-2025,Mumbai,25,M,Organic,0
C100776,22-05-2024,Mumbai,33,M,Google Ads,1
C100777,28-01-2025,Mumbai,31,M,Influencer,1
C100778,29-08-2025,Mumbai,18,M,Referral,0
C100779,02-09-2025,Delhi,38,F,Referral,0
C100780,13-06-2025,Bengaluru,29,F,Offline Banner,0
C100781,27-03-2025,Mumbai,21,F,Google Ads,1
C100782,06-11-2024,Bengaluru,43,M,Referral,0
C100783,29-12-2025,Bengaluru,25,M,Organic,0
C100784,20-07-2025,Hyderabad,24,M,Instagram Ads  ,1
C100785,23-12-2025,Hyderabad,18,F,Google Ads,0
C100786,16-06-2024,Hyderabad,35,M,Influencer,0
C100787,22-01-2025,Bengaluru,31,F,Instagram Ads,0
C100788,27-07-2025,Mumbai,18,F,Referral,0
C100789,16-06-2025,Chennai,32,M,Organic,0
C100790,27-10-2024,Delhi,37,F,Organic,0
C100791,15-09-2025,Delhi,34,F,Organic,0
C100792,28-10-2024,Mumbai,41,M,Influencer,0
C100793,01-10-2024,Bengaluru,26,F,Google Ads,0
C100794,20-09-2024,Delhi,45,F,Organic,0
C100795,16-03-2025,Hyderabad,31,M,Organic,0
C100796,03-02-2025,Bengaluru,37,M,Google Ads,0
C100797,13-09-2025,Bengaluru,41,M,Offline Banner,0
C100798,09-06-2024,Mumbai,52,F,Influencer,0
C100799,10-12-2024,Bengaluru,22,M,Google Ads,1
C100800,08-02-2025,Delhi,25,M,Organic,0
C100801,22-09-2025,Delhi,32,M,Organic,0
C100802,20-07-2025,Mumbai,28,M,Google Ads,0
C100803,02-11-2025,Hyderabad,24,M,Influencer,0
C100804,29-06-2024,Bengaluru,18,M,Organic,0
C100805,07-09-2024,Bengaluru,32,M,Organic,0
C100806,04-01-2025,Bengaluru,37,F,Instagram Ads,0
C100807,03-11-2024,Bengaluru,33,F,Google Ads,0
C100808,31-08-2025,Mumbai,,M,Google Ads,0
C100809,28-11-2024,Delhi,18,F,Organic,0
C100810,10-06-2025,Pune,31,M,Organic,0
C100811,15-05-2024,Bengaluru,29,F,Instagram Ads,0
C100812,02-06-2024,Hyderabad,28,M,Google Ads,1
C100813,30-11-2024,Mumbai,28,M,Referral,0
C100814,27-04-2025,Hyderabad,27,M,Organic,1
C100815,29-10-2025,Bengaluru,32,M,Organic,1
C100816,18-02-2025,Delhi,39,F,Referral,0
C100817,21-09-2024,Pune,23,M,Instagram Ads,0
C100818,31-07-2025,Mumbai,34,M,Google Ads,1
C100819,30-12-2024,Delhi,31,F,Google Ads,0
C100820,15-06-2025,Delhi,18,F,Influencer,0
C100821,24-04-2024,Hyderabad,25,M,Instagram Ads,0
C100822,16-03-2025,Hyderabad,31,M,Referral,0
C100823,06-10-2025,Hyderabad,48,F,Organic,0
C100824,29-08-2025,Chennai,25,M,Offline Banner,1
C100825,02-10-2025,Mumbai,26,F,Offline Banner,0
C100826,15-09-2024,Bengaluru,34,F,Offline Banner,1
C100827,10-12-2025,Bengaluru,,M,Organic,0
C100828,12-06-2024,Chennai,20,F,Organic,0
C100829,22-04-2025,Mumbai,18,M,Organic,0
C100830,07-12-2024,Chennai,18,F,Influencer,0
C100831,03-10-2024,Delhi,37,F,Offline Banner,1
C100832,12-08-2025,Hyderabad,22,F,Referral,0
C100833,13-08-2024,Bengaluru,49,Other,Google Ads,0
C100834,28-09-2025,Pune,26,F,Referral,1
C100835,02-10-2025,Delhi,37,F,Organic,0
C100836,12-02-2025,Delhi,,M,Organic,0
C100837,02-07-2025,Delhi,32,F,Influencer,0
C100838,12-02-2025,Bengaluru,42,F,Referral  ,0
C100839,20-08-2025,Bengaluru,28,F,Google Ads,0
C100840,24-12-2024,Pune,,F,Offline Banner,0
C100841,20-08-2024,Mumbai,28,M,Instagram Ads,0
C100842,31-08-2025,Delhi,29,M,Instagram Ads,0
C100843,21-12-2025,Delhi,23,F,Organic,0
C100844,05-11-2025,Delhi,44,F,Instagram Ads,1
C100845,10-10-2025,Hyderabad,,M,Google Ads,0
C100846,14-06-2025,Pune,41,M,Google Ads,0
C100847,08-11-2025,Chennai,39,M,Instagram Ads,0
C100848,18-01-2024,Mumbai,44,F,Referral,1
C100849,17-10-2025,Delhi,,F,Google Ads,1
C100850,22-12-2024,Delhi,36,M,Referral,0
C100851,13-07-2024,Bengaluru,26,M,Instagram Ads,0
C100852,19-05-2025,Chennai,29,F,Organic,0
C100853,14-01-2025,Delhi,22,F,Google Ads,0
C100854,20-02-2025,Delhi,49,M,Google Ads,0
C100855,05-07-2024,Hyderabad,25,F,Google Ads  ,1
C100856,31-05-2025,Bengaluru,36,M,Google Ads,0
C100857,24-05-2024,Delhi,20,F,Referral  ,0
C100858,03-12-2024,Pune,28,F,Referral,0
C100859,01-09-2024,Delhi,39,F,Offline Banner,1
C100860,26-08-2024,Chennai,33,F,Offline Banner,0
C100861,10-12-2025,Delhi,23,M,Organic,0
C100862,21-10-2024,Delhi,25,F,Instagram Ads,0
C100863,28-09-2024,Mumbai,32,F,Organic  ,0
C100864,02-07-2024,Delhi,30,M,Instagram Ads,0
C100865,22-04-2024,Bengaluru,20,M,Organic,0
C100866,05-08-2024,Hyderabad,27,M,Google Ads,0
C100867,18-05-2025,Bengaluru,29,F,Influencer,0
C100868,05-05-2024,Bengaluru,35,F,Offline Banner,0
C100869,12-05-2025,Mumbai,39,M,Google Ads,0
C100870,23-02-2025,Delhi,36,M,Referral,0
C100871,12-11-2024,Chennai,33,M,Referral,1
C100872,07-09-2025,Pune,33,M,Instagram Ads,0
C100873,10-09-2025,Delhi,34,M,Offline Banner  ,0
C100874,27-06-2024,Mumbai,38,Other,Google Ads,1
C100875,22-02-2025,Bengaluru,44,F,Instagram Ads,0
C100876,08-03-2025,Delhi,23,M,Organic,0
C100877,23-11-2024,Bengaluru,27,F,Instagram Ads  ,0
C100878,02-03-2025,Bengaluru,39,M,Instagram Ads,1
C100879,08-08-2024,Delhi,23,M,Referral,0
C100880,05-04-2024,Delhi,20,Other,Organic,0
C100881,04-07-2025,Hyderabad,25,M,Referral,0
C100882,06-04-2024,Mumbai,31,M,Organic  ,0
C100883,15-03-2025,Delhi,27,F,Instagram Ads,0
C100884,10-06-2025,Hyderabad,33,M,Referral,0
C100885,18-04-2024,Hyderabad,28,M,Google Ads,1
C100886,03-09-2025,Mumbai,28,M,Offline Banner,1
C100887,21-07-2025,Pune,18,M,Instagram Ads,1
C100888,02-06-2024,Hyderabad,35,M,Google Ads,0
C100889,25-10-2024,Mumbai,35,F,Offline Banner,0
C100890,07-05-2025,Mumbai,29,F,Offline Banner,0
C100891,19-04-2024,Hyderabad,32,F,Influencer,0
C100892,03-02-2025,Delhi,32,F,Instagram Ads,1
C100893,15-07-2025,Mumbai,39,F,Referral,1
C100894,15-11-2025,Bengaluru,32,M,Google Ads,1
C100895,11-08-2024,Bengaluru,20,F,Influencer,0
C100896,17-06-2025,Bengaluru,46,M,Instagram Ads,1
C100897,20-07-2024,Bengaluru,41,M,Instagram Ads,0
C100898,25-12-2024,Delhi,,F,Referral,0
C100899,13-08-2025,Mumbai,32,F,Instagram Ads,0
C100900,01-02-2025,Bengaluru,33,M,Organic,1
C100901,11-11-2025,Hyderabad,,M,Influencer,0
C100902,27-11-2024,Bengaluru,39,M,Organic,0
C100903,16-03-2025,Mumbai,39,F,Referral,0
C100904,13-10-2025,Chennai,30,Other,Influencer,1
C100905,19-06-2024,Delhi,36,F,Instagram Ads,1
C100906,23-04-2024,Delhi,39,F,Google Ads,0
C100907,21-06-2024,Mumbai,32,M,Referral,0
C100908,09-03-2025,Delhi,22,M,Instagram Ads,0
C100909,05-11-2024,Bengaluru,36,F,Instagram Ads,0
C100910,16-09-2025,Delhi,31,M,Google Ads,0
C100911,04-06-2025,Delhi,22,M,Offline Banner,0
C100912,09-01-2025,Mumbai,39,F,Offline Banner,0
C100913,24-08-2024,Hyderabad,32,F,Referral,1
C100914,18-06-2025,Pune,29,M,Instagram Ads,1
C100915,08-10-2025,Hyderabad,47,F,Instagram Ads,0
C100916,12-06-2025,Delhi,26,M,Google Ads,0
C100917,08-06-2024,Bengaluru,23,M,Instagram Ads,0
C100918,18-09-2024,Delhi,32,M,Instagram Ads,0
C100919,23-11-2025,Mumbai,29,F,Organic,0
C100920,26-01-2025,Pune,26,M,Referral,1
C100921,18-11-2025,Mumbai,42,F,Google Ads,0
C100922,24-01-2025,Delhi,22,F,Organic,0
C100923,19-07-2024,Mumbai,33,F,Organic  ,0
C100924,17-06-2025,Delhi,31,M,Referral,1
C100925,20-09-2024,Mumbai,30,M,Instagram Ads,0
C100926,12-10-2024,Bengaluru,40,M,Offline Banner,0
C100927,03-10-2025,Mumbai,47,M,Organic,0
C100928,27-06-2025,Chennai,,F,Google Ads,0
C100929,01-06-2025,Bengaluru,38,F,Organic,1
C100930,08-10-2025,Pune,31,M,Google Ads,0
C100931,07-11-2024,Hyderabad,31,F,Organic,0
C100932,13-07-2025,Bengaluru,34,M,Referral,0
C100933,28-11-2025,Bengaluru,32,F,Referral,0
C100934,25-09-2025,Delhi,23,F,Organic,1
C100935,18-05-2025,Bengaluru,41,M,Organic,1
C100936,15-02-2025,Mumbai,,F,Instagram Ads,0
C100937,14-08-2024,Delhi,30,F,Instagram Ads,0
C100938,19-05-2024,Mumbai,25,M,Google Ads,0
C100939,13-06-2025,Hyderabad,33,F,Google Ads,1
C100940,08-11-2024,Chennai,29,M,Google Ads,0
C100941,05-05-2025,Mumbai,32,M,Organic,0
C100942,15-06-2025,Bengaluru,29,F,Instagram Ads  ,0
C100943,06-04-2025,Pune,24,F,Organic,0
C100944,23-08-2024,Mumbai,43,M,Organic,1
C100945,24-06-2024,Delhi,23,F,Instagram Ads,0
C100946,29-08-2025,Mumbai,24,F,Organic,0
C100947,17-12-2025,Pune,36,F,Offline Banner,1
C100948,20-02-2025,Delhi,33,M,Instagram Ads,0
C100949,05-09-2025,Mumbai,36,F,Offline Banner,0
C100950,19-10-2025,Mumbai,35,F,Organic,0
C100951,02-09-2025,Pune,24,F,Referral  ,0
C100952,30-11-2025,Chennai,36,M,Instagram Ads,0
C100953,10-09-2024,Mumbai,25,M,Organic,0
C100954,06-11-2025,Chennai,39,M,Referral,0
C100955,01-08-2025,Delhi,23,M,Organic,0
C100956,25-08-2024,Delhi,24,F,Influencer,0
C100957,09-02-2025,Chennai,24,F,Referral,0
C100958,12-04-2025,Bengaluru,33,M,Google Ads  ,0
C100959,20-11-2024,Delhi,30,F,Instagram Ads,0
C100960,11-05-2024,Bengaluru,31,F,Instagram Ads,0
C100961,17-04-2024,Hyderabad,30,F,Influencer,1
C100962,21-01-2024,Pune,30,M,Instagram Ads,0
C100963,23-03-2024,Pune,27,M,Google Ads,0
C100964,01-09-2024,Bengaluru,18,M,Google Ads  ,0
C100965,09-10-2025,Pune,19,M,Influencer,0
C100966,11-04-2025,Bengaluru,24,M,Referral,1
C100967,28-06-2024,Bengaluru,28,F,Offline Banner,0
C100968,13-02-2025,Hyderabad,42,M,Organic,0
C100969,07-08-2025,Mumbai,22,M,Influencer,0
C100970,09-12-2024,Delhi,22,Other,Instagram Ads,1
C100971,12-01-2024,Mumbai,18,F,Google Ads,0
C100972,31-08-2024,Bengaluru,35,F,Instagram Ads,0
C100973,23-05-2025,Delhi,29,M,Referral,1
C100974,17-08-2024,Delhi,20,F,Organic,0
