date,channel,city,spend_inr,impressions,clicks
17-01-2024,Referral,Chennai,127.51,4344,121
17-01-2024,Influencer,Delhi,1089.59,35720,1374
17-01-2024,Influencer,Mumbai,926.13,30752,1103
17-01-2024,Influencer,Bengaluru,853.01,43355,742
17-01-2024,Influencer,Hyderabad,440.17,19238,436
17-01-2024,Influencer,Pune,338.91,10978,471
17-01-2024,Influencer,Chennai,307.94,9784,301
17-01-2024,Offline Banner,Delhi,949.62,43407,1283
17-01-2024,Offline Banner,Mumbai,617.18,21183,784
17-01-2024,Offline Banner,Bengaluru,772.72,28885,931
17-01-2024,Offline Banner,Hyderabad,349.6,14639,249
17-01-2024,Offline Banner,Pune,291.13,14491,378
17-01-2024,Offline Banner,Chennai,356.25,16296,419
18-01-2024,Instagram Ads,Delhi,1498.66,49296,1276
18-01-2024,Instagram Ads,Mumbai,923.5,31372,961
18-01-2024,Instagram Ads,Bengaluru,1055.16,30832,1066
18-01-2024,Instagram Ads,Hyderabad,693.71,34498,777
18-01-2024,Instagram Ads,Pune,528.29,25676,418
18-01-2024,Instagram Ads,Chennai,498.42,26961,359
18-01-2024,Google Ads,Delhi,1690.54,50560,2167
18-01-2024,Google Ads,Mumbai,1180.9,54071,925
18-01-2024,Google Ads,Bengaluru,921.83,37949,643
18-01-2024,Google Ads,Hyderabad,684.44,19809,517
18-01-2024,Google Ads,Pune,689.04,34623,526
18-01-2024,Google Ads,Chennai,492.06,15324,497
18-01-2024,Referral,Delhi,318.32,12296,410
18-01-2024,Referral,Mumbai,202.33,8993,146
18-01-2024,Referral,Bengaluru,204.53,7805,130
18-01-2024,Referral,Hyderabad,120.95,3441,82
18-01-2024,Referral,Pune,147.68,7264,158
18-01-2024,Referral,Chennai,101.38,4267,64
18-01-2024,Influencer,Delhi,1122.58,55862,941
18-01-2024,Influencer,Mumbai,680.91,19359,579
18-01-2024,Influencer,Bengaluru,818.36,25576,702
18-01-2024,Influencer,Hyderabad,544.83,21629,444
18-01-2024,Influencer,Pune,499.17,24431,572
18-01-2024,Influencer,Chennai,263.29,8969,257
18-01-2024,Offline Banner,Delhi,788.75,36557,873
18-01-2024,Offline Banner,Mumbai,904.72,46038,619
18-01-2024,Offline Banner,Bengaluru,646.14,19354,818
18-01-2024,Offline Banner,Hyderabad,470.43,23110,620
18-01-2024,Offline Banner,Pune,309.06,10960,405
18-01-2024,Offline Banner,Chennai,297.08,15006,402
19-01-2024,Instagram Ads,Delhi,1614.26,53063,1481
19-01-2024,Instagram Ads,Mumbai,994.2,41800,889
19-01-2024,Instagram Ads,Bengaluru,869.33,29298,727
19-01-2024,Instagram Ads,Hyderabad,683.82,32058,626
19-01-2024,Instagram Ads,Pune,680.41,31757,878
19-01-2024,Instagram Ads,Chennai,457.49,18330,425
19-01-2024,Google Ads,Delhi,1132.27,59311,1494
19-01-2024,Google Ads,Mumbai,1056.32,32376,825
19-01-2024,Google Ads,Bengaluru,905.81,26292,1005
19-01-2024,Google Ads,Hyderabad,518.14,25949,615
19-01-2024,Google Ads,Pune,635.93,18466,653
19-01-2024,Google Ads,Chennai,585.33,24116,656
19-01-2024,Referral,Delhi,366.94,19672,265
19-01-2024,Referral,Mumbai,223.05,6418,268
19-01-2024,Referral,Bengaluru,272.61,13499,325
19-01-2024,Referral,Hyderabad,112.8,6067,121
19-01-2024,Referral,Pune,160.69,7586,124
19-01-2024,Referral,Chennai,132.33,6867,86
19-01-2024,Influencer,Delhi,960.09,27464,957
19-01-2024,Influencer,Mumbai,845.13,32155,621
19-01-2024,Influencer,Bengaluru,706.75,25102,580
19-01-2024,Influencer,Hyderabad,520.06,24240,475
19-01-2024,Influencer,Pune,492.76,25728,363
19-01-2024,Influencer,Chennai,402.08,18980,443
19-01-2024,Offline Banner,Delhi,738.35,26133,908
19-01-2024,Offline Banner,Mumbai,783.11,30589,1033
19-01-2024,Offline Banner,Bengaluru,847.27,31423,960
19-01-2024,Offline Banner,Hyderabad,441.89,15533,296
19-01-2024,Offline Banner,Pune,417.59,21574,523
19-01-2024,Offline Banner,Chennai,357.04,15096,366
20-01-2024,Instagram Ads,Delhi,1773.38,55711,1696
20-01-2024,Instagram Ads,Mumbai,1150.71,60772,863
20-01-2024,Instagram Ads,Bengaluru,1399.13,73074,1165
20-01-2024,Instagram Ads,Hyderabad,765.18,34050,505
20-01-2024,Instagram Ads,Pune,767.2,39049,883
20-01-2024,Instagram Ads,Chennai,616.07,20794,414
20-01-2024,Google Ads,Delhi,1904.58,95972,2003
20-01-2024,Google Ads,Mumbai,1636.55,60799,2265
20-01-2024,Google Ads,Bengaluru,1662.64,56762,2156
20-01-2024,Google Ads,Hyderabad,740.09,23469,974
20-01-2024,Google Ads,Pune,701.61,22650,667
20-01-2024,Google Ads,Chennai,581.15,22100,589
20-01-2024,Referral,Delhi,390.96,18809,241
20-01-2024,Referral,Mumbai,259.29,10309,265
20-01-2024,Referral,Bengaluru,234.05,10579,259
20-01-2024,Referral,Hyderabad,182.84,8066,125
20-01-2024,Referral,Pune,124.18,4423,135
20-01-2024,Referral,Chennai,144.29,7334,149
20-01-2024,Influencer,Delhi,1022.45,33684,665
20-01-2024,Influencer,Mumbai,1164.71,50973,1318
20-01-2024,Influencer,Bengaluru,942.06,33934,587
20-01-2024,Influencer,Hyderabad,614.17,17765,538
20-01-2024,Influencer,Pune,389.86,19140,313
20-01-2024,Influencer,Chennai,507.45,19328,313
20-01-2024,Offline Banner,Delhi,967.99,33822,887
20-01-2024,Offline Banner,Mumbai,1122.64,55836,1190
20-01-2024,Offline Banner,Bengaluru,857.69,25597,514
20-01-2024,Offline Banner,Hyderabad,594.41,28533,653
20-01-2024,Offline Banner,Pune,454.45,22890,600
20-01-2024,Offline Banner,Chennai,467.15,20527,316
21-01-2024,Instagram Ads,Delhi,1838.02,78095,2462
21-01-2024,Instagram Ads,Mumbai,1066.32,41223,841
21-01-2024,Instagram Ads,Bengaluru,1056.24,33786,864
21-01-2024,Instagram Ads,Hyderabad,702.47,31370,829
21-01-2024,Instagram Ads,Pune,559.96,21557,615
21-01-2024,Instagram Ads,Chennai,570.47,16595,582
21-01-2024,Google Ads,Delhi,1598.17,54010,1996
21-01-2024,Google Ads,Mumbai,1824.44,89904,2105
21-01-2024,Google Ads,Bengaluru,1572.04,71820,2110
21-01-2024,Google Ads,Hyderabad,643.13,28479,817
21-01-2024,Google Ads,Pune,592.78,19360,672
21-01-2024,Google Ads,Chennai,469.76,17753,377
21-01-2024,Referral,Delhi,345.13,14041,255
21-01-2024,Referral,Mumbai,402.81,19450,341
21-01-2024,Referral,Bengaluru,248.65,13352,269
21-01-2024,Referral,Hyderabad,223.66,6409,208
21-01-2024,Referral,Pune,145.02,7550,187
21-01-2024,Referral,Chennai,138.73,5266,107
21-01-2024,Influencer,Delhi,1424.55,65357,1384
21-01-2024,Influencer,Mumbai,1179.4,43432,1502
21-01-2024,Influencer,Bengaluru,987.82,46253,958
21-01-2024,Influencer,Hyderabad,587.73,17433,678
21-01-2024,Influencer,Pune,620.53,24770,476
21-01-2024,Influencer,Chennai,420.21,21137,502
21-01-2024,Offline Banner,Delhi,1223.66,43881,776
21-01-2024,Offline Banner,Mumbai,724.19,31992,471
21-01-2024,Offline Banner,Bengaluru,855.06,37964,900
21-01-2024,Offline Banner,Hyderabad,513.14,16180,481
21-01-2024,Offline Banner,Pune,408.45,14657,245
21-01-2024,Offline Banner,Chennai,470.6,24000,531
22-01-2024,Instagram Ads,Delhi,1196.79,39704,778
22-01-2024,Instagram Ads,Mumbai,888.38,31615,614
22-01-2024,Instagram Ads,Bengaluru,991.94,38160,898
22-01-2024,Instagram Ads,Hyderabad,755.14,31901,1047
22-01-2024,Instagram Ads,Pune,541.56,20502,383
22-01-2024,Instagram Ads,Chennai,574.13,30797,459
22-01-2024,Google Ads,Delhi,1195.5,51644,1591
22-01-2024,Google Ads,Mumbai,1223.64,62917,966
22-01-2024,Google Ads,Bengaluru,1213.02,55507,974
22-01-2024,Google Ads,Hyderabad,629.87,19401,511
22-01-2024,Google Ads,Pune,699.75,28733,906
22-01-2024,Google Ads,Chennai,572.35,30005,653
22-01-2024,Referral,Delhi,241.86,9260,307
22-01-2024,Referral,Mumbai,233.43,11260,210
22-01-2024,Referral,Bengaluru,255.65,10077,269
22-01-2024,Referral,Hyderabad,166.4,7730,229
22-01-2024,Referral,Pune,126.19,4660,133
22-01-2024,Referral,Chennai,115.95,4361,90
22-01-2024,Influencer,Delhi,753.75,25370,569
22-01-2024,Influencer,Mumbai,982.38,42209,1364
22-01-2024,Influencer,Bengaluru,604.59,31019,683
22-01-2024,Influencer,Hyderabad,449.81,16012,446
22-01-2024,Influencer,Pune,309.3,15092,333
22-01-2024,Influencer,Chennai,392.14,19668,416
22-01-2024,Offline Banner,Delhi,675.97,36254,492
22-01-2024,Offline Banner,Mumbai,665.8,25174,626
22-01-2024,Offline Banner,Bengaluru,544.45,21857,532
22-01-2024,Offline Banner,Hyderabad,369.01,12091,346
22-01-2024,Offline Banner,Pune,295.8,13095,225
22-01-2024,Offline Banner,Chennai,339.43,13611,425
23-01-2024,Instagram Ads,Delhi,1061.53,31409,1460
23-01-2024,Instagram Ads,Mumbai,1074.84,34951,1119
23-01-2024,Instagram Ads,Bengaluru,1279.65,38713,815
23-01-2024,Instagram Ads,Hyderabad,493.97,26458,339
23-01-2024,Instagram Ads,Pune,560.95,27916,705
23-01-2024,Instagram Ads,Chennai,525.36,23840,422
23-01-2024,Google Ads,Delhi,1372.07,73107,1221
23-01-2024,Google Ads,Mumbai,1096.86,60074,998
23-01-2024,Google Ads,Bengaluru,1276.97,69702,1299
23-01-2024,Google Ads,Hyderabad,731.87,27761,592
23-01-2024,Google Ads,Pune,604.33,24326,465
23-01-2024,Google Ads,Chennai,367.26,19412,238
23-01-2024,Referral,Delhi,264.92,14451,228
23-01-2024,Referral,Mumbai,283.44,8571,224
23-01-2024,Referral,Bengaluru,212.27,6992,146
23-01-2024,Referral,Hyderabad,169.57,7774,230
23-01-2024,Referral,Pune,163.3,7725,134
23-01-2024,Referral,Chennai,132.42,5420,128
23-01-2024,Influencer,Delhi,1116.56,33962,1082
23-01-2024,Influencer,Mumbai,694.13,23342,489
23-01-2024,Influencer,Bengaluru,708.47,26908,804
23-01-2024,Influencer,Hyderabad,475.67,25067,487
23-01-2024,Influencer,Pune,379.9,17752,478
23-01-2024,Influencer,Chennai,302.69,14521,356
23-01-2024,Offline Banner,Delhi,957.22,28098,709
23-01-2024,Offline Banner,Mumbai,931.55,36835,955
23-01-2024,Offline Banner,Bengaluru,715.25,24168,469
23-01-2024,Offline Banner,Hyderabad,344.82,13910,475
23-01-2024,Offline Banner,Pune,362.02,15870,217
23-01-2024,Offline Banner,Chennai,247.47,8108,297
24-01-2024,Instagram Ads,Delhi,1028.01,33110,1395
24-01-2024,Instagram Ads,Mumbai,1398.71,70301,1673
24-01-2024,Instagram Ads,Bengaluru,1043.99,46092,901
24-01-2024,Instagram Ads,Hyderabad,584.52,28117,678
24-01-2024,Instagram Ads,Pune,626.48,25738,678
24-01-2024,Instagram Ads,Chennai,542.74,25051,331
24-01-2024,Google Ads,Delhi,1516.69,60962,1089
24-01-2024,Google Ads,Mumbai,1087.05,39261,1237
24-01-2024,Google Ads,Bengaluru,985.01,38999,1254
24-01-2024,Google Ads,Hyderabad,618.68,24060,400
24-01-2024,Google Ads,Pune,566.86,26015,475
24-01-2024,Google Ads,Chennai,379.43,15252,291
24-01-2024,Referral,Delhi,330.58,14255,409
24-01-2024,Referral,Mumbai,295.81,10544,332
24-01-2024,Referral,Bengaluru,210.05,11200,135
24-01-2024,Referral,Hyderabad,120.72,6487,102
24-01-2024,Referral,Pune,147.14,4300,163
24-01-2024,Referral,Chennai,85.47,2466,80
24-01-2024,Influencer,Delhi,1097.12,39709,727
24-01-2024,Influencer,Mumbai,821.77,39342,536
24-01-2024,Influencer,Bengaluru,837.89,35599,762
24-01-2024,Influencer,Hyderabad,466.73,19975,578
24-01-2024,Influencer,Pune,333.26,10188,273
24-01-2024,Influencer,Chennai,302.44,10144,239
24-01-2024,Offline Banner,Delhi,799.55,33762,678
24-01-2024,Offline Banner,Mumbai,755.26,31937,682
24-01-2024,Offline Banner,Bengaluru,540.59,15979,732
24-01-2024,Offline Banner,Hyderabad,378.32,16778,527
24-01-2024,Offline Banner,Pune,338.11,17137,428
24-01-2024,Offline Banner,Chennai,353.34,17424,303
25-01-2024,Instagram Ads,Delhi,1344.29,41137,1202
25-01-2024,Instagram Ads,Mumbai,1185.65,48966,1412
25-01-2024,Instagram Ads,Bengaluru,816.66,39692,644
25-01-2024,Instagram Ads,Hyderabad,673.09,36674,780
25-01-2024,Instagram Ads,Pune,471.44,24215,365
25-01-2024,Instagram Ads,Chennai,475.9,18329,655
25-01-2024,Google Ads,Delhi,1090.62,56127,1409
25-01-2024,Google Ads,Mumbai,1195.81,51046,832
25-01-2024,Google Ads,Bengaluru,1281.99,54554,1595
25-01-2024,Google Ads,Hyderabad,756.44,37704,570
25-01-2024,Google Ads,Pune,716.98,26870,712
25-01-2024,Google Ads,Chennai,452.67,16140,439
25-01-2024,Referral,Delhi,384.77,20594,253
25-01-2024,Referral,Mumbai,230.76,8737,276
25-01-2024,Referral,Bengaluru,209.05,9141,266
25-01-2024,Referral,Hyderabad,177.83,8990,111
25-01-2024,Referral,Pune,159.63,6349,112
25-01-2024,Referral,Chennai,135.22,5022,107
25-01-2024,Influencer,Delhi,760.68,28678,913
25-01-2024,Influencer,Mumbai,696.37,29539,643
25-01-2024,Influencer,Bengaluru,663.48,22129,786
25-01-2024,Influencer,Hyderabad,492.14,25530,589
25-01-2024,Influencer,Pune,422.96,13801,454
25-01-2024,Influencer,Chennai,276.48,8045,283
25-01-2024,Offline Banner,Delhi,728.29,25224,696
25-01-2024,Offline Banner,Mumbai,589.87,28076,472
25-01-2024,Offline Banner,Bengaluru,550.59,25327,479
25-01-2024,Offline Banner,Hyderabad,348.74,11241,305
25-01-2024,Offline Banner,Pune,302.46,14581,222
25-01-2024,Offline Banner,Chennai,266.5,11238,174
26-01-2024,Instagram Ads,Delhi,1028.03,39313,909
26-01-2024,Instagram Ads,Mumbai,854.79,34048,621
26-01-2024,Instagram Ads,Bengaluru,1226.15,48047,1715
26-01-2024,Instagram Ads,Hyderabad,694.38,23602,777
26-01-2024,Instagram Ads,Pune,624.7,25344,500
26-01-2024,Instagram Ads,Chennai,512.13,24978,627
26-01-2024,Google Ads,Delhi,1410.8,76339,896
26-01-2024,Google Ads,Mumbai,1192.77,35714,1084
26-01-2024,Google Ads,Bengaluru,1010.05,54350,883
26-01-2024,Google Ads,Hyderabad,657.32,29001,682
26-01-2024,Google Ads,Pune,552.02,29152,358
26-01-2024,Google Ads,Chennai,559.23,19313,699
26-01-2024,Referral,Delhi,349.11,12262,429
26-01-2024,Referral,Mumbai,254.36,13213,304
26-01-2024,Referral,Bengaluru,204.45,6846,249
26-01-2024,Referral,Hyderabad,151.61,6074,133
26-01-2024,Referral,Pune,134.07,6276,145
26-01-2024,Referral,Chennai,101.24,3439,111
26-01-2024,Influencer,Delhi,1142.72,32279,710
26-01-2024,Influencer,Mumbai,831.28,29251,577
26-01-2024,Influencer,Bengaluru,635.23,24123,830
26-01-2024,Influencer,Hyderabad,400.75,13011,346
26-01-2024,Influencer,Pune,453.4,14319,541
26-01-2024,Influencer,Chennai,317.17,9607,355
26-01-2024,Offline Banner,Delhi,1070.4,45721,679
26-01-2024,Offline Banner,Mumbai,796.85,39676,528
26-01-2024,Offline Banner,Bengaluru,692.64,30513,774
26-01-2024,Offline Banner,Hyderabad,365.09,11822,357
26-01-2024,Offline Banner,Pune,298.57,13369,274
26-01-2024,Offline Banner,Chennai,370.07,11066,377
27-01-2024,Instagram Ads,Delhi,1860.46,63112,1191
27-01-2024,Instagram Ads,Mumbai,1301.06,57017,1599
27-01-2024,Instagram Ads,Bengaluru,1357.76,49095,952
27-01-2024,Instagram Ads,Hyderabad,814.61,28987,766
27-01-2024,Instagram Ads,Pune,855.89,34440,1014
27-01-2024,Instagram Ads,Chennai,646.94,26806,455
27-01-2024,Google Ads,Delhi,1826.13,58332,1424
27-01-2024,Google Ads,Mumbai,1230.15,63461,745
27-01-2024,Google Ads,Bengaluru,1670.19,59085,1826
27-01-2024,Google Ads,Hyderabad,631.8,32942,564
27-01-2024,Google Ads,Pune,637.88,20343,731
27-01-2024,Google Ads,Chennai,610.53,22262,460
27-01-2024,Referral,Delhi,395.08,12732,494
27-01-2024,Referral,Mumbai,373.11,19251,280
27-01-2024,Referral,Bengaluru,280.97,11210,258
27-01-2024,Referral,Hyderabad,153.67,6490,202
27-01-2024,Referral,Pune,134.84,7120,105
27-01-2024,Referral,Chennai,165.91,7421,116
27-01-2024,Influencer,Delhi,1246.42,42037,1047
27-01-2024,Influencer,Mumbai,1257.14,44317,1507
27-01-2024,Influencer,Bengaluru,1078.6,51278,1462
27-01-2024,Influencer,Hyderabad,533.67,27817,572
27-01-2024,Influencer,Pune,614.81,22868,525
27-01-2024,Influencer,Chennai,433.53,12305,572
27-01-2024,Offline Banner,Delhi,942.08,46849,804
27-01-2024,Offline Banner,Mumbai,731.62,31701,792
27-01-2024,Offline Banner,Bengaluru,724.42,23067,506
27-01-2024,Offline Banner,Hyderabad,474.32,18503,455
27-01-2024,Offline Banner,Pune,439.63,12651,354
27-01-2024,Offline Banner,Chennai,427.48,18551,444
28-01-2024,Instagram Ads,Delhi,1330.13,58111,1276
28-01-2024,Instagram Ads,Mumbai,1128.67,53434,1294
28-01-2024,Instagram Ads,Bengaluru,1029.02,37297,1254
28-01-2024,Instagram Ads,Hyderabad,776.83,29401,943
28-01-2024,Instagram Ads,Pune,676.22,33464,847
28-01-2024,Instagram Ads,Chennai,612.69,20149,428
28-01-2024,Google Ads,Delhi,1843.24,87535,1286
28-01-2024,Google Ads,Mumbai,1219.92,43941,1478
28-01-2024,Google Ads,Bengaluru,1554.99,64451,1522
28-01-2024,Google Ads,Hyderabad,880.44,31981,1017
28-01-2024,Google Ads,Pune,623.04,24960,693
28-01-2024,Google Ads,Chennai,739.68,21397,479
28-01-2024,Referral,Delhi,459.29,14786,639
28-01-2024,Referral,Mumbai,322.3,10697,442
28-01-2024,Referral,Bengaluru,235.51,10426,157
28-01-2024,Referral,Hyderabad,192.33,5968,141
28-01-2024,Referral,Pune,194.52,10062,130
28-01-2024,Referral,Chennai,166.25,6490,176
28-01-2024,Influencer,Delhi,1503.58,82518,1018
28-01-2024,Influencer,Mumbai,811.5,36981,1045
28-01-2024,Influencer,Bengaluru,1036.29,54583,1055
28-01-2024,Influencer,Hyderabad,600.7,23081,478
28-01-2024,Influencer,Pune,594.91,32146,593
28-01-2024,Influencer,Chennai,486.48,18927,660
28-01-2024,Offline Banner,Delhi,858.25,34905,1002
28-01-2024,Offline Banner,Mumbai,988.76,36659,824
28-01-2024,Offline Banner,Bengaluru,895.83,28723,733
28-01-2024,Offline Banner,Hyderabad,488.34,23563,470
28-01-2024,Offline Banner,Pune,515.92,20874,322
28-01-2024,Offline Banner,Chennai,396.8,17997,455
29-01-2024,Instagram Ads,Delhi,1249.08,36664,1502
29-01-2024,Instagram Ads,Mumbai,1263.82,42382,959
29-01-2024,Instagram Ads,Bengaluru,1128.19,62029,1341
29-01-2024,Instagram Ads,Hyderabad,714.07,30952,657
29-01-2024,Instagram Ads,Pune,633.95,32810,585
29-01-2024,Instagram Ads,Chennai,572.67,28351,669
29-01-2024,Google Ads,Delhi,1341.41,62219,1128
29-01-2024,Google Ads,Mumbai,1273.4,41831,1249
29-01-2024,Google Ads,Bengaluru,973.42,51819,1214
29-01-2024,Google Ads,Hyderabad,510.16,20576,337
29-01-2024,Google Ads,Pune,508.99,21142,411
29-01-2024,Google Ads,Chennai,525.17,26793,720
29-01-2024,Referral,Delhi,310.58,16742,275
29-01-2024,Referral,Mumbai,283.2,13317,255
29-01-2024,Referral,Bengaluru,285.31,8197,210
29-01-2024,Referral,Hyderabad,114.49,5378,103
29-01-2024,Referral,Pune,164.93,4863,133
29-01-2024,Referral,Chennai,121.19,6433,88
29-01-2024,Influencer,Delhi,780.08,41131,860
29-01-2024,Influencer,Mumbai,1013.68,48866,1261
29-01-2024,Influencer,Bengaluru,668.73,23656,748
29-01-2024,Influencer,Hyderabad,559.9,21197,686
29-01-2024,Influencer,Pune,355.34,17803,283
29-01-2024,Influencer,Chennai,298.74,14806,249
29-01-2024,Offline Banner,Delhi,948.95,44750,802
29-01-2024,Offline Banner,Mumbai,686.92,27866,494
29-01-2024,Offline Banner,Bengaluru,565.7,27666,497
29-01-2024,Offline Banner,Hyderabad,388.19,16557,401
29-01-2024,Offline Banner,Pune,396.78,18609,241
29-01-2024,Offline Banner,Chennai,280.37,11187,363
30-01-2024,Instagram Ads,Delhi,1380.52,57618,1729
30-01-2024,Instagram Ads,Mumbai,1160.22,59463,1412
30-01-2024,Instagram Ads,Bengaluru,1089.23,58447,1249
30-01-2024,Instagram Ads,Hyderabad,644.3,25792,562
30-01-2024,Instagram Ads,Pune,698.89,23382,726
30-01-2024,Instagram Ads,Chennai,560.48,28774,365
30-01-2024,Google Ads,Delhi,1673.62,80030,1378
30-01-2024,Google Ads,Mumbai,1102.3,36968,1154
30-01-2024,Google Ads,Bengaluru,1277.79,37075,1515
30-01-2024,Google Ads,Hyderabad,524.37,28774,621
30-01-2024,Google Ads,Pune,572.04,25527,661
30-01-2024,Google Ads,Chennai,577.73,24109,410
30-01-2024,Referral,Delhi,373.58,13596,410
30-01-2024,Referral,Mumbai,204.86,10035,139
30-01-2024,Referral,Bengaluru,226.75,10610,160
30-01-2024,Referral,Hyderabad,120.52,5212,134
30-01-2024,Referral,Pune,125.6,4666,155
30-01-2024,Referral,Chennai,95.48,3274,72
30-01-2024,Influencer,Delhi,1012.38,32879,722
30-01-2024,Influencer,Mumbai,734.03,35334,732
30-01-2024,Influencer,Bengaluru,938.03,45923,802
30-01-2024,Influencer,Hyderabad,436.96,15828,418
30-01-2024,Influencer,Pune,398.27,12750,315
30-01-2024,Influencer,Chennai,374.11,11714,238
30-01-2024,Offline Banner,Delhi,794.88,34220,614
30-01-2024,Offline Banner,Mumbai,631.52,31174,568
30-01-2024,Offline Banner,Bengaluru,599.41,23379,516
30-01-2024,Offline Banner,Hyderabad,426.26,23431,338
30-01-2024,Offline Banner,Pune,323.26,14813,357
30-01-2024,Offline Banner,Chennai,235.94,12502,248
31-01-2024,Instagram Ads,Delhi,1639.32,56600,1406
31-01-2024,Instagram Ads,Mumbai,1198.27,33990,1468
31-01-2024,Instagram Ads,Bengaluru,1258.4,61311,869
31-01-2024,Instagram Ads,Hyderabad,501.95,27471,377
31-01-2024,Instagram Ads,Pune,494.91,14575,390
31-01-2024,Instagram Ads,Chennai,485.54,18919,509
31-01-2024,Google Ads,Delhi,1688.19,88124,1192
31-01-2024,Google Ads,Mumbai,1182.57,34961,1238
31-01-2024,Google Ads,Bengaluru,864.85,46260,908
31-01-2024,Google Ads,Hyderabad,762.06,23228,594
31-01-2024,Google Ads,Pune,520.65,15332,711
31-01-2024,Google Ads,Chennai,571.49,27288,645
31-01-2024,Referral,Delhi,364.62,19597,478
31-01-2024,Referral,Mumbai,282.14,9830,280
31-01-2024,Referral,Bengaluru,249.03,13027,342
31-01-2024,Referral,Hyderabad,167.03,4928,185
31-01-2024,Referral,Pune,137.75,4669,146
31-01-2024,Referral,Chennai,131.49,5109,88
31-01-2024,Influencer,Delhi,1184.95,48319,1448
31-01-2024,Influencer,Mumbai,755.7,41350,834
31-01-2024,Influencer,Bengaluru,928.14,29656,1192
31-01-2024,Influencer,Hyderabad,512.79,18612,393
