order_id,customer_id,order_date,city,payment_mode,delivery_minutes,delivery_rating,discount_pct,order_status
O723452,C105675,14-10-2025,Pune,UPI,18.5,,20,Delivered
O700909,C100216,26-07-2025,Delhi,Card,6,5,0,Delivered
O700545,C100137,14-10-2025,Bengaluru,UPI,27.7,3.5,15,Delivered
O701842,C100429,02-08-2025,Bengaluru,UPI,14.4,5,5,Delivered
O702467,C100619,11-08-2025,Bengaluru,UPI,24.6,4.5,10,Delivered
O709071,C102180,30-08-2025,Chennai,Card,16.4,5,20,Delivered
O711278,C102718,15-08-2025,Delhi,COD,14,5,45,Delivered
O718357,C104440,27-06-2025,bengaluru,COD,28.2,,20,Delivered
O708402,C102033,29-07-2025,Bengaluru,Card,9.5,5,20,Delivered
O713304,C103235,01-10-2024,Delhi,Wallet,25.9,,45,Delivered
O703706,C100924,13-11-2025,Delhi,UPI,30.8,2.5,50,Delivered
O719892,C104807,27-09-2025,Hyderabad,UPI,18.4,4.5,10,Delivered
O702516,C100633,03-10-2025,Mumbai,COD,29.3,4,50,Delivered
O701233,C100276,14-02-2025,Mumbai,Card,26.6,3.5,20,Delivered
O718091,C104368,18-11-2025,Hyderabad,UPI,32.4,4,0,Delivered
O700857,C100204,11-09-2025,Chennai,UPI,29.1,4.5,35,Delivered
O705746,C101396,21-11-2025,Hyderabad,UPI,28.5,4.5,20,Delivered
O722456,C105435,24-10-2025,Hyderabad,COD,28.8,4,15,Delivered
O703402,C100857,23-12-2025,Delhi,COD,14.3,4.5,10,Delivered
O708973,C102159,01-06-2025,Mumbai,UPI,15.9,5,5,Delivered
O708817,C102128,27-11-2025,Mumbai,UPI,26,4.5,20,Delivered
O705366,C101295,07-06-2025,Delhi,Card,17.2,4.5,25,Delivered
O701724,C100406,01-06-2025,Delhi,UPI,6.4,5,15,Delivered
O712590,C103055,27-09-2025,Bengaluru,Card,30.6,2.5,15,Cancelled
O701512,C100345,15-09-2025,Hyderabad,Card,26.9,3,15,Delivered
O703702,C100923,15-09-2024,Mumbai,Wallet,29.9,4,0,Delivered
O703015,C100759,14-11-2025,Delhi,UPI,19.9,4.5,0,Delivered
O713371,C103250,19-04-2025,CHENNAI,UPI,32.9,3,30,Delivered
O702821,C100714,19-02-2025,Mumbai,Wallet,16.5,4.5,20,Delivered
O706537,C101596,05-10-2025,Bengaluru,UPI,33.9,3.5,10,Delivered
O718575,C104498,10-07-2025,Hyderabad,UPI,14.6,5,15,Delivered
O709113,C102195,01-10-2024,Bengaluru,UPI,38.8,2.5,20,Delivered
O716749,C104040,05-02-2025,Hyderabad,UPI,27.1,4,5,Delivered
O705522,C101337,07-02-2025,Pune,UPI,9,4.5,5,Delivered
O724495,C105948,25-05-2025,Mumbai,Card,16.7,5,40,Delivered
O719504,C104709,12-10-2025,Mumbai,UPI,21.5,4.5,25,Delivered
O700650,C100168,29-07-2025, Delhi ,UPI,6.4,5,15,Delivered
O706071,C101481,15-06-2025,Mumbai,Card,12.8,5,0,Delivered
O708659,C102104,20-12-2024,Chennai,UPI,23.9,3.5,0,Delivered
O722869,C105523,16-09-2025,Hyderabad,UPI,25.1,4,15,Delivered
O708640,C102099,25-09-2024, Delhi ,UPI,21.3,4.5,10,Delivered
O722734,C105490,23-07-2024,Delhi,Card,27.5,3.5,10,Delivered
O716399,C103976,20-08-2025,Pune,UPI,8.9,5,5,Delivered
O723927,C105801,28-10-2024,Mumbai,Card,30.1,3.5,15,Delivered
O712522,C103032,09-10-2025,Chennai,UPI,28.1,4.5,45,Delivered
O701989,C100468,16-02-2025,Hyderabad,UPI,34.8,4,10,Delivered
O713895,C103385,09-04-2025,Bengaluru,Card,24.9,3.5,0,Delivered
O709576,C102321,27-09-2025,Bengaluru,UPI,14.4,5,10,Returned
O718476,C104469,08-12-2025,Bengaluru,Card,27.6,3.5,10,Delivered
O724369,C105917,06-11-2025,Mumbai,Wallet,29.3,3.5,5,Delivered
O713972,C103403,06-10-2024,Bengaluru,UPI,32.3,3.5,30,Delivered
O723332,C105648,30-07-2025,Delhi,COD,24,4,5,Delivered
O713370,C103250,07-04-2025,Chennai,UPI,11.9,,10,Delivered
O716464,C103990,26-12-2025, Delhi ,COD,8.5,5,15,Delivered
O723627,C105723,29-11-2025,MUMBAI,UPI,32.4,4,20,Delivered
O714473,C103515,08-11-2025,Bengaluru,COD,30.4,4.5,25,Delivered
O720009,C104842,16-12-2024,Delhi,UPI,24.8,4,0,Delivered
O704524,C101101,24-03-2025,Bengaluru,COD,14.9,4.5,35,Delivered
O713825,C103363,29-10-2025,Mumbai,UPI,29.5,4.5,50,Delivered
O718115,C104375,28-09-2025,Hyderabad,UPI,23.3,5,25,Delivered
O707609,C101866,02-11-2024,Hyderabad,Wallet,21.8,4,25,Delivered
O713034,C103163,02-01-2025,Bengaluru,COD,15.8,5,10,Delivered
O710934,C102652,27-07-2025,Pune,COD,26.9,4.5,25,Delivered
O719544,C104720,26-04-2025,Bengaluru,UPI,16.1,3.5,0,Delivered
O709759,C102359,21-07-2025,Mumbai,UPI,18.7,5,10,Delivered
O700223,C100045,21-08-2025,Delhi,UPI,17.3,5,0,Delivered
O720211,C104889,12-10-2025,Mumbai,UPI,24.4,,25,Delivered
O714994,C103638,23-09-2025,Delhi,UPI,20.1,5,10,Delivered
O714657,C103562,18-10-2025,Delhi,Card,24.1,4.5,25,Delivered
O709487,C102297,20-07-2025,Delhi,,24.6,4,20,Delivered
O703636,C100908,27-03-2025,Delhi,COD,15.3,,5,Delivered
O708255,C101989,09-10-2025,Pune,UPI,26.3,4,35,Delivered
O711386,C102747,13-11-2024,Pune,UPI,24.4,4.5,25,Delivered
O701374,C100311,26-08-2025,Mumbai,UPI,10.7,,20,Delivered
O712735,C103083,27-03-2025,Pune,Card,31.1,4.5,10,Delivered
O720678,C104994,06-08-2025,Mumbai,UPI,30,4,20,Delivered
O702365,C100600,13-10-2024,Bengaluru,UPI,25.2,3,0,Delivered
O717355,C104170,16-11-2025,Hyderabad,UPI,31.9,4,15,Delivered
O714480,C103517,28-09-2025,Delhi,UPI,21.3,,5,Delivered
O724500,C105949,08-12-2024,Delhi,UPI,9.6,5,5,Delivered
O716521,C104003,16-08-2025,Mumbai,Wallet,14.6,4.5,5,Returned
O723909,C105796,19-04-2024,Mumbai,UPI,10.7,5,0,Delivered
O703507,C100879,12-09-2025,Delhi,COD,19.5,5,5,Delivered
O710629,C102573,22-03-2025,Bengaluru,Wallet,25.3,4,30,Delivered
O718925,C104575,12-06-2025,Bengaluru,Card,18.9,3.5,20,Delivered
O700934,C100218,06-04-2025,Delhi,UPI,21.6,5,5,Delivered
O715644,C103793,25-11-2025,delhi,COD,16.1,5,0,Delivered
O718770,C104538,18-02-2025,Mumbai,COD,16,4.5,15,Delivered
O708567,C102082,31-03-2025,Bengaluru,Card,36.5,3.5,5,Delivered
O705558,C101348,08-08-2025,Pune,Card,24.4,4.5,5,Delivered
O714979,C103635,18-05-2024,Chennai,UPI,18.7,5,0,Delivered
O714070,C103425,08-05-2024,Chennai,UPI,21.5,5,25,Delivered
O715344,C103728,06-10-2025,Bengaluru,UPI,17.6,4.5,20,Delivered
O708184,C101974,20-08-2025,delhi,UPI,27.7,4,20,Delivered
O718140,C104383,08-10-2025,Hyderabad,Card,22.3,4.5,10,Delivered
O709239,C102222,05-10-2025,Delhi,UPI,9.7,4.5,20,Delivered
O709602,C102326,12-11-2024,Hyderabad,Wallet,42.8,2.5,0,Delivered
O705634,C101368,19-02-2025,Pune,UPI,25.2,5,15,Delivered
O713317,C103236,09-11-2024,Bengaluru,UPI,33,3.5,10,Delivered
O703783,C100945,19-09-2024,Delhi,UPI,20,4.5,20,Delivered
O700054,C100012,09-09-2025,Mumbai,UPI,6,5,10,Delivered
O719135,C104620,09-11-2025,Hyderabad,UPI,28.9,5,15,Delivered
O717858,C104307,27-11-2024,Mumbai,UPI,28.2,4,15,Delivered
O703198,C100813,02-04-2025,Mumbai,UPI,23.6,4.5,10,Delivered
O723899,C105792,01-10-2025,Mumbai,UPI,17.3,5,30,Delivered
O705264,C101271,03-06-2024,Delhi,Card,15.4,5,5,Delivered
O700608,C100155,16-10-2025,Bengaluru,COD,29.7,3.5,30,Delivered
O708802,C102123,13-10-2025,Bengaluru,UPI,26.5,3.5,10,Delivered
O701720,C100406,21-02-2025,Delhi,Wallet,24.9,3.5,30,Delivered
O702486,C100622,23-09-2025,Delhi,Wallet,20.4,5,25,Delivered
O715338,C103724,26-07-2025,Mumbai,UPI,25.9,3,20,Delivered
O712800,C103105,14-10-2024,Delhi,UPI,20.8,5,35,Delivered
O713987,C103405,15-10-2025, Mumbai ,Card,18.6,5,30,Delivered
O723377,C105661,19-11-2025,Delhi,Wallet,23,5,40,Delivered
O708444,C102041,09-01-2025,Delhi,Card,9.6,5,30,Delivered
O700061,C100014,19-08-2025,Hyderabad,UPI,25.8,4.5,0,Delivered
O705151,C101245,10-08-2025,Bengaluru,Card,21.4,5,0,Delivered
O716014,C103886,09-10-2024,Hyderabad,COD,32.3,3.5,35,Delivered
O713718,C103345,07-07-2024,Bengaluru,UPI,19.8,4.5,20,Delivered
O701634,C100377,19-08-2025,Delhi,UPI,34.3,3.5,0,Delivered
O708641,C102099,15-11-2024,Delhi,UPI,30.3,3,10,Delivered
O715265,C103706,12-10-2024,Delhi,UPI,25.8,4.5,35,Delivered
O703557,C100891,29-11-2025,Hyderabad,UPI,32.4,2.5,15,Delivered
O724170,C105868,21-05-2025,Delhi,COD,16.2,5,0,Delivered
O708201,C101976,05-05-2025, Delhi ,UPI,12.7,5,0,Delivered
O703871,C100962,26-11-2024,Pune,COD,16,5,30,Delivered
O700459,C100120,26-05-2025,Delhi,UPI,15,5,10,Delivered
O721182,C105101,11-06-2025,HYDERABAD,Card,29.6,3,5,Delivered
O719921,C104814,13-08-2025,Delhi,UPI,29.4,3.5,20,Delivered
O720226,C104891,28-11-2025,Delhi,UPI,23.5,4.5,25,Cancelled
O722996,C105560,04-07-2025,Delhi,Wallet,9.5,5,0,Delivered
O713890,C103381,20-09-2025,Hyderabad,Card,28,4,10,Delivered
O717991,C104344,19-10-2025,chennai,COD,33,3,25,Delivered
O721276,C105119,31-08-2025,Hyderabad,Wallet,26.1,4,10,Delivered
O706744,C101646,01-01-2025, Mumbai ,UPI,23.5,5,0,Delivered
O708803,C102123,13-11-2025,Bengaluru,UPI,34.5,3.5,20,Delivered
O711563,C102789,21-02-2025,Hyderabad,Card,23.4,4.5,10,Delivered
O722767,C105497,16-06-2025,Bengaluru,COD,12.5,4.5,20,Delivered
O718402,C104450,02-09-2024,Delhi,Card,21.6,4,10,Delivered
O702039,C100488,17-08-2024,Hyderabad,Card,25.1,4,40,Delivered
O721507,C105172,29-09-2024,Delhi,Card,22.4,4.5,0,Delivered
O704180,C101022,02-01-2025,Pune,UPI,32,2.5,20,Delivered
O701613,C100373,16-03-2025,Chennai,UPI,23.7,4.5,20,Delivered
O703470,C100871,28-11-2024,Chennai,UPI,21.3,4,15,Delivered
O703340,C100850,12-09-2025,Delhi,Card,22.6,4.5,5,Delivered
O718183,C104400,11-07-2025,Chennai,Card,23.3,4,0,Delivered
O716063,C103889,25-08-2025,Pune,COD,16.6,5,25,Delivered
O712607,C103059,08-09-2025,Mumbai,UPI,15.5,5,0,Delivered
O724394,C105924,20-09-2024,Delhi,,18.9,4,10,Returned
O716974,C104082,04-03-2025,Hyderabad,Card,27.1,,5,Delivered
O703497,C100879,17-05-2025,Delhi,COD,,4.5,30,Cancelled
O707482,C101840,30-03-2025,Bengaluru,COD,28.7,3.5,15,Delivered
O720315,C104905,19-05-2025,Pune,COD,23.1,5,10,Delivered
O703644,C100909,26-11-2024,Bengaluru,UPI,29.9,3,0,Delivered
O710802,C102619,30-04-2025,Mumbai,UPI,17,5,0,Delivered
O701140,C100260,25-06-2025,Delhi,Card,,5,5,Delivered
O701147,C100260,25-08-2025,Delhi,Card,9.2,5,10,Delivered
O700954,C100220,19-12-2025,Chennai,Card,19.7,5,0,Delivered
O713806,C103362,12-12-2024,chennai,Wallet,,4.5,35,Delivered
O720698,C105001,24-10-2025,Hyderabad,Card,27.5,4.5,30,Delivered
O722275,C105396,23-08-2025,Chennai,UPI,31.8,4.5,10,Delivered
O710274,C102483,14-07-2025,Pune,UPI,18,5,5,Delivered
O704230,C101029,02-08-2025,Mumbai,COD,21,,10,Delivered
O702432,C100616,09-09-2025,Bengaluru,UPI,9.7,5,10,Delivered
O715173,C103681,24-04-2024,Mumbai,Card,16.5,5,45,Delivered
O700229,C100046,25-08-2025,Mumbai,,19.8,5,10,Delivered
O714932,C103622,30-08-2025,Chennai,Wallet,15.6,5,0,Delivered
O714660,C103563,28-03-2025,Delhi,Card,15.4,5,20,Delivered
O721100,C105079,23-11-2025,Mumbai,UPI,29.7,3,0,Delivered
O711607,C102804,23-05-2025,Pune,UPI,23.7,5,20,Delivered
O711077,C102678,04-08-2025,Hyderabad,Wallet,16.2,4.5,20,Delivered
O713814,C103362,13-11-2025,Chennai,UPI,30.1,3.5,40,Delivered
O723160,C105604,29-01-2025,Bengaluru,UPI,19.6,5,25,Delivered
O719761,C104776,22-11-2025,Delhi,COD,24.4,4,20,Delivered
O707968,C101941,03-11-2025,Pune,Wallet,12.7,4.5,50,Delivered
O706512,C101588,09-08-2025,Delhi,UPI,15.5,5,0,Delivered
O701467,C100337,21-06-2025,Mumbai,Card,22.2,4,10,Delivered
O712615,C103061,09-07-2025,Bengaluru,UPI,18.2,,45,Delivered
O709403,C102262,21-12-2025,Bengaluru,COD,22.2,5,5,Delivered
O719461,C104699,31-10-2024,Delhi,UPI,25.5,4,10,Delivered
O724550,C105958,20-11-2024,Hyderabad,UPI,27.4,3,30,Delivered
O708657,C102104,30-11-2024,Chennai,Wallet,21.8,5,0,Delivered
O717345,C104168,02-09-2024,CHENNAI,UPI,14.5,5,5,Delivered
O710574,C102555,20-09-2025,Hyderabad,UPI,29.8,4,15,Delivered
O714413,C103500,21-08-2025,Delhi,Card,16.7,4,30,Delivered
O717359,C104172,10-10-2024,Pune,Card,13.2,5,10,Delivered
O720737,C105007,10-08-2025,Delhi,UPI,25.3,4.5,5,Delivered
O718160,C104394,25-10-2024,Chennai,UPI,26,4.5,30,Delivered
O713278,C103225,25-01-2025,Mumbai,UPI,9,5,5,Delivered
O706528,C101593,25-03-2025,MUMBAI,UPI,31,,20,Delivered
O706241,C101525,02-11-2024,Mumbai,Card,17.5,5,15,Delivered
O712824,C103108,29-11-2025,Delhi,COD,17.4,5,35,Delivered
O706449,C101571,27-05-2024,Hyderabad,COD,38.6,4,5,Delivered
O723392,C105665,20-11-2025,Mumbai,UPI,25,3.5,0,Delivered
O723663,C105733,16-09-2025,Bengaluru,UPI,29.9,3,25,Delivered
O706756,C101647,30-11-2024,Bengaluru,UPI,23.9,4,40,Delivered
O716392,C103975,30-11-2025,Chennai,Card,26.2,3,40,Delivered
O700610,C100157,01-03-2025,Delhi,UPI,25.8,4.5,20,Delivered
O723362,C105660,14-08-2025,Mumbai,UPI,34.3,3.5,20,Delivered
O712792,C103104,30-07-2025,Chennai,UPI,10.4,5,35,Delivered
O722090,C105341,05-05-2025,Bengaluru,Wallet,28.7,4,25,Delivered
O704475,C101088,23-10-2025,Hyderabad,UPI,27,4.5,15,Delivered
O700457,C100120,11-03-2025,Delhi,UPI,15.8,5,0,Delivered
O719258,C104656,06-10-2025,Chennai,Wallet,34.1,2.5,15,Delivered
O700856,C100204,30-07-2025,Chennai,Wallet,22.7,5,25,Delivered
O714289,C103479,17-11-2024,Mumbai,COD,23.9,4.5,0,Delivered
O712910,C103132,10-08-2025,mumbai,COD,15.5,5,25,Delivered
O715040,C103649,25-07-2025,Chennai,UPI,24.8,4,5,Delivered
O705919,C101447,27-10-2025,Mumbai,UPI,18.4,4.5,30,Cancelled
O718740,C104534,19-02-2025,Delhi,UPI,13.5,5,5,Delivered
O720184,C104886,20-12-2025,Bengaluru,COD,24.2,4,5,Delivered
O708274,C101999,22-12-2024,Chennai,UPI,22,4,15,Delivered
O708033,C101953,11-03-2025,Mumbai,UPI,19.6,5,10,Delivered
O715407,C103741,19-11-2025,Delhi,Card,24.4,5,15,Delivered
O700918,C100216,05-12-2025,Delhi,UPI,8.1,5,0,Delivered
O723090,C105582,12-09-2025,Hyderabad,UPI,33.3,2.5,5,Delivered
O700869,C100207,06-11-2024,Mumbai,UPI,18.5,5,25,Delivered
O708826,C102131,01-11-2024,Delhi,Card,18.4,5,40,Delivered
O721052,C105073,29-10-2024,Hyderabad,Card,34.3,2.5,20,Delivered
O719171,C104636,30-11-2025,Hyderabad,Card,37.8,3,15,Delivered
O718931,C104575,18-08-2025,Bengaluru,COD,13.5,4,5,Delivered
O717497,C104209,30-08-2025,Hyderabad,Card,21.8,5,5,Delivered
O722841,C105519,24-06-2025,Mumbai,UPI,17.8,4.5,15,Delivered
O705172,C101254,14-07-2025,Pune,UPI,17.4,5,10,Delivered
O707234,C101779,10-09-2025,Bengaluru,UPI,25,5,10,Delivered
O711653,C102809,16-06-2025,Mumbai,UPI,9.5,5,5,Returned
O703798,C100945,09-11-2025,Delhi,UPI,25.4,5,15,Delivered
O721825,C105277,24-10-2024,Bengaluru,Wallet,41.2,3,30,Delivered
O708427,C102037,14-05-2025,Delhi,UPI,19.3,5,0,Delivered
O720815,C105021,14-08-2025,Mumbai,Wallet,28.3,3,35,Delivered
O705436,C101320,02-08-2025,Mumbai,COD,19.2,5,5,Delivered
O717466,C104204,09-11-2024,Mumbai,UPI,21.9,5,10,Delivered
O717683,C104258,03-06-2025,Delhi,UPI,14.1,5,10,Delivered
O712855,C103114,07-04-2024,Mumbai,UPI,14.9,5,10,Delivered
O713629,C103319,19-05-2025,Hyderabad,UPI,18,5,10,Delivered
O721782,C105261,30-12-2024,Mumbai,UPI,15.6,4,10,Delivered
O705567,C101352,27-07-2025,Hyderabad,UPI,24.1,,5,Delivered
O705192,C101259,19-11-2025,Mumbai,UPI,24.7,4,15,Delivered
O715328,C103722,06-12-2024,Delhi,Card,6,5,20,Delivered
O723170,C105606,11-09-2025,Mumbai,UPI,16.5,5,5,Delivered
O700601,C100154,17-06-2025,Hyderabad,Card,33.2,4,20,Delivered
O711154,C102692,20-07-2025,Bengaluru,UPI,22.6,5,0,Cancelled
O708650,C102102,20-04-2025,Mumbai,UPI,15.4,,0,Delivered
O712687,C103076,06-01-2025,Mumbai,UPI,9.6,5,10,Delivered
O723725,C105754,13-11-2025,Pune,Card,,4.5,5,Delivered
O700232,C100047,13-12-2025,Hyderabad,UPI,30.4,3.5,15,Delivered
O707948,C101935,02-01-2025,Mumbai,UPI,23,5,0,Delivered
O710503,C102533,02-09-2025,Delhi,UPI,7.8,5,15,Cancelled
O723723,C105753,18-10-2025,Hyderabad,COD,31.6,3,15,Cancelled
O706642,C101622,10-11-2025,Mumbai,Wallet,22.9,4,25,Delivered
O719671,C104753,10-07-2025,Chennai,Card,31.4,3.5,5,Delivered
O713818,C103363,24-12-2024,Mumbai,UPI,23.9,4.5,5,Delivered
O721577,C105192,24-10-2025,Hyderabad,UPI,35.3,2.5,20,Delivered
O715317,C103719,24-11-2024,Delhi,COD,29.9,3.5,20,Delivered
O717119,C104119,28-03-2025,Mumbai,UPI,24.8,4,5,Delivered
O713955,C103396,04-12-2025,Delhi,UPI,17.9,5,10,Delivered
O715472,C103757,13-04-2024,Bengaluru,UPI,33.4,4,35,Delivered
O711459,C102756,01-02-2025,Pune,UPI,20.7,4.5,20,Delivered
O707853,C101922,20-07-2025,Delhi,Card,12.9,,5,Delivered
O718004,C104351,01-03-2025,Hyderabad,Card,29.1,3.5,15,Delivered
O717582,C104237,19-03-2025,Delhi,Card,15.4,5,10,Delivered
O709330,C102246,05-10-2025,Mumbai,COD,,,40,Delivered
O722668,C105476,05-06-2024,Mumbai,Card,26.6,,40,Delivered
O723424,C105673,24-06-2024,Bengaluru,UPI,27.1,3,0,Delivered
O710682,C102585,13-10-2025,Pune,UPI,10.6,5,25,Delivered
O704017,C100988,16-10-2024,Delhi,UPI,31.6,4,15,Delivered
O723882,C105789,28-10-2025,Chennai,Card,25.9,4.5,20,Delivered
O721870,C105291,30-07-2025,Delhi,COD,19.8,,5,Delivered
O708926,C102148,11-11-2025,Pune,UPI,25.5,4.5,10,Delivered
O724468,C105942,23-06-2025,Mumbai,UPI,11.6,5,10,Delivered
O722890,C105527,23-10-2025,Mumbai,COD,26.1,4,35,Delivered
O719351,C104681,30-06-2024,Delhi,Card,14.8,5,10,Delivered
O700713,C100180,26-08-2025,Bengaluru,Card,16.8,4.5,5,Delivered
O702233,C100555,09-03-2025,Bengaluru,Wallet,32.2,3.5,20,Delivered
O719794,C104782,25-05-2025,Hyderabad,UPI,21.5,5,15,Delivered
O706807,C101663,03-10-2025,Delhi,COD,17.4,5,25,Delivered
O704302,C101042,04-09-2025,Pune,UPI,12.5,5,15,Delivered
O717163,C104129,05-10-2024,Bengaluru,COD,24.5,4,30,Delivered
O709962,C102419,01-05-2025,Delhi,UPI,13.7,5,40,Delivered
O714315,C103484,10-08-2024,Bengaluru,COD,21.5,4,20,Delivered
O707488,C101840,31-10-2025, Bengaluru ,Card,29.2,3.5,10,Delivered
O711559,C102788,07-07-2025,Mumbai,COD,20.7,5,15,Delivered
O709717,C102349,21-10-2025,Delhi,COD,15.9,5,25,Delivered
O718355,C104440,06-06-2025,Bengaluru,COD,18.2,5,25,Delivered
O706974,C101705,08-03-2025,Delhi,UPI,16.5,5,10,Returned
O702408,C100607,29-11-2024,Bengaluru,UPI,24.8,4,5,Delivered
O720429,C104936,19-12-2024,Mumbai,UPI,16.5,4.5,0,Returned
O705824,C101413,10-07-2024,Delhi,UPI,20.9,4,0,Delivered
O703438,C100865,29-09-2024,Bengaluru,Card,26.7,,20,Delivered
O718410,C104451,08-11-2025,Bengaluru,Card,30.5,4.5,20,Cancelled
O721598,C105201,15-10-2024,Delhi,UPI,15.8,3.5,40,Delivered
O720987,C105065,03-01-2025,Delhi,UPI,22.8,4,15,Cancelled
O714274,C103478,27-12-2024,Delhi,UPI,8.9,,15,Delivered
O714970,C103634,04-07-2025,Delhi,Card,16.7,,0,Delivered
O713868,C103375,17-12-2024,Mumbai,Wallet,22,4.5,40,Delivered
O700198,C100041,13-11-2025,Mumbai,UPI,30.4,3.5,25,Delivered
O719354,C104681,04-09-2024,Delhi,UPI,8.4,5,5,Cancelled
O700600,C100154,16-04-2025,Hyderabad,UPI,22.6,5,15,Delivered
O700218,C100044,03-04-2025,Delhi,UPI,27.1,,0,Delivered
O701339,C100297,28-06-2025,Delhi,Card,18,4.5,20,Delivered
O708544,C102078,24-10-2025,Delhi,UPI,21.6,4,45,Delivered
O717872,C104310,15-07-2024,Pune,UPI,23.1,,25,Delivered
O709108,C102193,17-10-2024,Delhi,Wallet,16.2,5,10,Delivered
O707478,C101840,25-09-2024,Bengaluru,Wallet,21.8,4.5,35,Cancelled
O710685,C102585,02-11-2025,Pune,Wallet,31.2,3.5,15,Delivered
O716207,C103925,12-04-2025,Delhi,UPI,16,5,0,Delivered
O712232,C102961,02-06-2025,Mumbai,COD,22.2,3,0,Returned
O702910,C100731,25-08-2024,Pune,COD,13.6,5,5,Delivered
O716893,C104066,03-11-2024,Pune,Card,26.8,3.5,15,Delivered
O711206,C102703,04-06-2025,Hyderabad,UPI,24.4,4,0,Delivered
O705377,C101297,27-04-2025,Bengaluru,Card,32.2,3.5,5,Delivered
O712425,C103013,25-06-2025,Bengaluru,UPI,24.6,4.5,15,Delivered
O718612,C104506,24-09-2025,Hyderabad,UPI,20.1,4.5,0,Delivered
O711531,C102782,09-02-2025,Hyderabad,UPI,16.4,4.5,5,Cancelled
O723765,C105766,29-11-2025,Bengaluru,Card,32.9,3.5,20,Delivered
O707827,C101913,21-08-2024,Bengaluru,UPI,35.6,3,0,Delivered
O705914,C101447,13-09-2025,Mumbai,Card,29.3,4.5,35,Delivered
O716227,C103928,19-03-2025,Delhi,COD,22.5,4.5,5,Delivered
O719757,C104774,12-10-2025,Delhi,COD,9.9,5,20,Delivered
O706051,C101476,22-04-2025,Mumbai,UPI,10.2,5,10,Delivered
O714465,C103512,26-12-2025,Delhi,UPI,28,5,20,Delivered
O721698,C105238,04-10-2025,Mumbai,UPI,32,4,0,Delivered
O706185,C101507,03-04-2025,Delhi,Card,16.9,5,30,Delivered
O702293,C100579,06-03-2025,Delhi,UPI,15.1,4,25,Delivered
O707560,C101856,30-09-2025,Chennai,Card,29.9,4,20,Delivered
O718613,C104506,23-11-2025,Hyderabad,Wallet,35.2,3.5,20,Delivered
O720233,C104895,30-06-2025,Chennai,UPI,24.7,3.5,15,Delivered
O723675,C105735,05-09-2025,Mumbai,Card,18.4,4,0,Delivered
O703029,C100765,08-08-2025,Bengaluru,Card,20.7,4.5,25,Delivered
O703677,C100917,04-08-2025,Bengaluru,UPI,18.8,4,20,Delivered
O705154,C101247,19-11-2024,Mumbai,Wallet,30.1,3.5,20,Delivered
O720406,C104930,14-12-2025,Mumbai,COD,25.8,4.5,15,Delivered
O706739,C101644,09-12-2025,Bengaluru,UPI,18.1,4.5,15,Returned
O722579,C105457,18-07-2025, Bengaluru ,UPI,21.7,5,5,Cancelled
O715326,C103722,17-08-2024,Delhi,UPI,11.4,5,20,Delivered
O720559,C104966,10-09-2025,Bengaluru,UPI,28.5,4,5,Delivered
O714484,C103519,02-02-2025,Delhi,UPI,22,4,30,Delivered
O711961,C102886,21-02-2025,Pune,UPI,17.7,5,20,Delivered
O715404,C103741,22-10-2025,Delhi,UPI,23.3,4,30,Delivered
O701435,C100326,19-08-2025,Delhi,UPI,11.7,5,15,Delivered
O705257,C101269,02-05-2025,Mumbai,Card,27.6,3.5,5,Delivered
O720523,C104953,23-05-2025,Delhi,COD,23.9,4.5,30,Delivered
O711129,C102687,08-11-2025,Mumbai,UPI,28,3.5,35,Cancelled
O702453,C100619,06-05-2024,Bengaluru,UPI,25.9,4,10,Delivered
O703913,C100971,21-05-2025,Mumbai,UPI,21,5,15,Delivered
O705331,C101282,20-08-2025,Pune,Card,16.1,5,25,Delivered
O711143,C102689,07-08-2025,Bengaluru,UPI,18,5,10,Delivered
O701289,C100287,07-10-2025,Mumbai,UPI,24.1,4.5,30,Delivered
O717993,C104344,17-11-2025,Chennai,Card,26.5,4,15,Cancelled
O716598,C104017,21-10-2024,Mumbai,Card,24.5,5,15,Delivered
O723780,C105772,19-08-2025,Mumbai,UPI,22.3,4.5,35,Delivered
O706936,C101691,22-12-2024,Mumbai,UPI,14.7,5,5,Delivered
O712476,C103027,11-10-2025,Delhi,COD,19.9,4,25,Delivered
O716689,C104032,10-04-2025,Mumbai,COD,14.9,4.5,15,Delivered
O719869,C104804,01-08-2025,Pune,UPI,10.6,5,5,Delivered
O703371,C100854,01-11-2025,Delhi,UPI,16.2,4.5,0,Delivered
O704488,C101090,22-05-2025,Hyderabad,UPI,27.8,4.5,45,Delivered
O717499,C104209,19-10-2025,Hyderabad,Card,34.9,3,20,Delivered
O709671,C102344,12-07-2024,Pune,UPI,19.3,,20,Delivered
O711560,C102788,24-07-2025,Mumbai,Card,20,4.5,5,Delivered
O703405,C100858,09-06-2025,Pune,COD,18,5,20,Delivered
O711936,C102879,30-07-2025,Delhi,UPI,7.1,5,10,Delivered
O724185,C105871,08-09-2024,Delhi,UPI,14.5,5,30,Delivered
O709886,C102391,25-11-2025,Hyderabad,COD,36,3,50,Delivered
O711109,C102682,28-12-2024,Bengaluru,UPI,,4,5,Delivered
O720606,C104971,03-02-2025,Bengaluru,COD,33.6,4,25,Delivered
O710920,C102649,27-11-2024,MUMBAI,UPI,18.1,4.5,20,Delivered
O705641,C101368,15-05-2025,Pune,UPI,17.4,5,15,Delivered
